Transact No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2026032401032001,GBIME,61,52,100.0,259.9,25989.999999999996
2026032401032000,GBIME,61,59,1000.0,259.9,259899.99999999997
2026032401031999,GBIME,61,11,50.0,259.9,12994.999999999998
2026032401031998,GBIME,61,58,30.0,259.9,7796.999999999999
2026032401031997,GBIME,61,54,120.0,259.9,31187.999999999996
2026032401031996,GBIME,61,17,262.0,259.9,68093.79999999999
2026032401031995,GBIME,61,1,505.0,259.8,131199.0
2026032401031994,GBIME,61,49,100.0,259.8,25980.0
2026032401031993,GBIME,61,26,219.0,259.8,56896.200000000004
2026032401031992,GBIME,61,59,300.0,259.8,77940.0
2026032401031991,GBIME,61,22,66.0,259.0,17094.0
2026032401031990,GBIME,61,29,105.0,259.0,27195.0
2026032401031989,GBIME,61,28,200.0,259.0,51800.0
2026032401031988,GBIME,61,48,1000.0,259.0,259000.0
2026032401031987,GBIME,61,58,47.0,259.0,12173.0
2026032401031986,GBIME,61,17,750.0,259.0,194250.0
2026032401031985,GBIME,61,84,500.0,259.0,129500.0
2026032401031984,GBIME,61,3,150.0,259.0,38850.0
2026032401031983,MBL,48,25,10.0,273.6,2736.0
2026032401031982,MBL,48,51,15.0,272.8,4092.0
2026032401031981,NIMB,58,42,500.0,227.0,113500.0
2026032401031980,SAIL,39,26,50.0,1312.5,65625.0
2026032401031979,NICA,81,58,30.0,394.0,11820.0
