Transact No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2.03E+15,SHIVM,8,101,322,656.1,"211,264.20"
2.03E+15,CLI,49,38,66,486,"32,076.00"
2.03E+15,HDL,41,58,20,1201,"24,020.00"
2.03E+15,PHCL,58,20,10,315.9,"3,159.00"
2.03E+15,HDL,36,34,62,1202,"74,524.00"
2.03E+15,BHL,36,25,20,223.6,"4,472.00"
2.03E+15,SHIVM,42,50,100,657,"65,700.00"
2.03E+15,ILI,32,21,12,461.1,"5,533.20"
2.03E+15,HRL,34,33,200,894,"178,800.00"
2.03E+15,STC,43,42,10,6086,"60,860.00"
2.03E+15,SAHAS,16,58,10,617.5,"6,175.00"
2.03E+15,NBF3,34,22,1912,9.8,"18,737.60"
2.03E+15,NBF3,34,40,5300,9.8,"51,940.00"
2.03E+15,NBF3,34,52,5000,9.78,"48,900.00"
2.03E+15,NBF3,34,52,5000,9.78,"48,900.00"
2.03E+15,NBF3,34,58,838,9.77,"8,187.26"
2.03E+15,ULHC,51,57,10,560,"5,600.00"
2.03E+15,CLI,49,48,42,486,"20,412.00"
2.03E+15,RNLI,38,74,1000,490.1,"490,100.00"
2.03E+15,HDL,64,34,10,1202,"12,020.00"
2.03E+15,MHL,42,11,10,536,"5,360.00"
2.03E+15,MHL,32,11,90,536.1,"48,249.00"
2.03E+15,DORDI,47,52,900,295,"265,500.00"
2.03E+15,GCIL,42,53,25,438.4,"10,960.00"
2.03E+15,HRL,34,19,10,895,"8,950.00"
2.03E+15,SANVI,58,16,10,846,"8,460.00"
2.03E+15,SPDL,38,74,10,426.7,"4,267.00"
2.03E+15,SPDL,59,74,281,426.7,"119,902.70"
2.03E+15,AHPC,49,92,100,307,"30,700.00"
2.03E+15,JOSHI,38,6,25,312.7,"7,817.50"
2.03E+15,JOSHI,44,6,148,312.7,"46,279.60"
2.03E+15,KPCL,59,58,50,552.6,"27,630.00"
2.03E+15,BARUN,58,66,944,370,"349,280.00"
2.03E+15,BARUN,6,66,200,370,"74,000.00"
2.03E+15,BARUN,69,66,356,370,"131,720.00"
2.03E+15,KPCL,6,58,100,552.6,"55,260.00"
2.03E+15,NIL,60,50,10,650.1,"6,501.00"
2.03E+15,NGPL,76,33,4900,462.5,"2,266,250.00"
2.03E+15,NGPL,76,21,100,462.5,"46,250.00"
2.03E+15,LEC,19,45,50,236.9,"11,845.00"
2.03E+15,LEC,34,29,49,236.1,"11,568.90"
2.03E+15,AHPC,49,41,100,307,"30,700.00"
2.03E+15,SSHL,91,74,500,216,"108,000.00"
2.03E+15,ULBSL,33,74,11,3288,"36,168.00"
2.03E+15,PMHPL,18,42,100,393,"39,300.00"
2.03E+15,AKJCL,57,28,750,381,"285,750.00"
2.03E+15,HDHPC,45,74,305,225.4,"68,747.00"
2.03E+15,HURJA,7,48,200,289.9,"57,980.00"
2.03E+15,SHEL,4,58,4500,322.6,"1,451,700.00"
2.03E+15,SHEL,100,58,500,323,"161,500.00"
2.03E+15,API,1,57,100,338.5,"33,850.00"
2.03E+15,AHPC,6,35,145,307.5,"44,587.50"
2.03E+15,AHPC,6,58,55,307.4,"16,907.00"
2.03E+15,BARUN,69,48,10,370,"3,700.00"
2.03E+15,UPPER,29,22,250,217.6,"54,400.00"
2.03E+15,GHL,84,8,950,262.1,"248,995.00"
2.03E+15,GHL,38,8,50,262.2,"13,110.00"
2.03E+15,AKJCL,57,11,10,381,"3,810.00"
2.03E+15,UPPER,29,58,500,217.6,"108,800.00"
2.03E+15,AKJCL,57,51,160,381,"60,960.00"
2.03E+15,HDHPC,45,35,500,225.4,"112,700.00"
2.03E+15,HDHPC,45,45,1000,225.4,"225,400.00"
2.03E+15,HDHPC,45,14,70,225.3,"15,771.00"
2.03E+15,HDHPC,45,42,125,225.3,"28,162.50"
2.03E+15,SHPC,47,29,100,556.6,"55,660.00"
2.03E+15,SSHL,91,49,115,216,"24,840.00"
2.03E+15,LEC,59,49,100,236,"23,600.00"
2.03E+15,KPCL,7,58,10,552.6,"5,526.00"
2.03E+15,HURJA,58,14,780,290,"226,200.00"
2.03E+15,HURJA,58,6,500,289.9,"144,950.00"
2.03E+15,GLH,37,46,1000,284.9,"284,900.00"
2.03E+15,AKJCL,47,58,500,381.5,"190,750.00"
2.03E+15,AHPC,49,21,500,307,"153,500.00"
2.03E+15,API,58,48,1,340.1,340.1
2.03E+15,API,63,36,209,338.4,"70,725.60"
2.03E+15,CYCL,10,42,3,1587,"4,761.00"
2.03E+15,SSHL,91,58,10,216,"2,160.00"
2.03E+15,SSHL,91,4,290,216,"62,640.00"
2.03E+15,SSHL,58,4,200,216,"43,200.00"
2.03E+15,NICL,41,26,51,516,"26,316.00"
2.03E+15,GLH,37,35,200,284.9,"56,980.00"
2.03E+15,SHPC,47,7,125,556.6,"69,575.00"
2.03E+15,KPCL,45,58,500,552.6,"276,300.00"
2.03E+15,UPCL,57,8,88,396.5,"34,892.00"
2.03E+15,UPCL,57,8,100,396.6,"39,660.00"
2.03E+15,UPCL,46,8,62,396.7,"24,595.40"
2.03E+15,UPCL,35,8,100,396.7,"39,670.00"
2.03E+15,NESDO,58,58,10,1585,"15,850.00"
2.03E+15,HDHPC,35,62,500,225.1,"112,550.00"
2.03E+15,CHL,52,41,321,311,"99,831.00"
2.03E+15,CHL,58,41,100,311.1,"31,110.00"
2.03E+15,CHL,46,41,675,312,"210,600.00"
2.03E+15,HDHPC,35,42,2000,225.1,"450,200.00"
2.03E+15,HDHPC,35,36,2191,225.1,"493,194.10"
2.03E+15,GLH,37,48,10,284.9,"2,849.00"
2.03E+15,NICL,40,25,10,518,"5,180.00"
2.03E+15,KPCL,59,58,500,552.6,"276,300.00"
2.03E+15,RHPL,84,42,100,304.2,"30,420.00"
2.03E+15,API,17,36,100,338.5,"33,850.00"
2.03E+15,NICL,14,19,10,518.8,"5,188.00"
2.03E+15,AKPL,6,16,200,290,"58,000.00"
2.03E+15,BARUN,69,42,134,370,"49,580.00"
2.03E+15,BARUN,77,42,100,370,"37,000.00"
2.03E+15,BARUN,56,42,366,370,"135,420.00"
2.03E+15,KPCL,6,58,500,552.6,"276,300.00"
2.03E+15,API,91,58,11,339,"3,729.00"
2.03E+15,CHL,46,35,25,312,"7,800.00"
2.03E+15,SGIC,37,16,49,495,"24,255.00"
2.03E+15,SGIC,6,16,61,495,"30,195.00"
2.03E+15,SGIC,5,16,100,495,"49,500.00"
2.03E+15,SGIC,36,16,300,495,"148,500.00"
2.03E+15,SGIC,35,16,10,495,"4,950.00"
2.03E+15,SGIC,41,16,100,495.1,"49,510.00"
2.03E+15,SGIC,45,16,400,495.2,"198,080.00"
2.03E+15,SGIC,1,16,267,495.3,"132,245.10"
2.03E+15,SGIC,1,16,14,495.4,"6,935.60"
2.03E+15,SGIC,52,16,30,495.6,"14,868.00"
2.03E+15,SGIC,26,16,43,495.6,"21,310.80"
2.03E+15,SGIC,57,16,200,496,"99,200.00"
2.03E+15,SGIC,75,16,101,496,"50,096.00"
2.03E+15,SGIC,49,16,90,496,"44,640.00"
2.03E+15,SGIC,41,16,335,496.1,"166,193.50"
2.03E+15,AHPC,49,45,70,307,"21,490.00"
2.03E+15,MEN,34,53,197,624,"122,928.00"
2.03E+15,GLH,37,42,500,284.9,"142,450.00"
2.03E+15,BARUN,56,35,134,370,"49,580.00"
2.03E+15,BARUN,11,35,10,370,"3,700.00"
2.03E+15,BARUN,14,35,100,370,"37,000.00"
2.03E+15,BARUN,60,35,500,370,"185,000.00"
2.03E+15,BARUN,58,35,12,370,"4,440.00"
2.03E+15,BARUN,28,35,100,370,"37,000.00"
2.03E+15,BARUN,32,35,100,370,"37,000.00"
2.03E+15,BARUN,42,35,270,370,"99,900.00"
2.03E+15,BARUN,34,35,1300,370,"481,000.00"
2.03E+15,BARUN,58,35,300,370,"111,000.00"
2.03E+15,BARUN,57,35,1000,370,"370,000.00"
2.03E+15,BARUN,61,35,10,370,"3,700.00"
2.03E+15,BARUN,7,35,112,370,"41,440.00"
2.03E+15,NHPC,32,55,20,263.8,"5,276.00"
2.03E+15,SPDL,42,33,500,427,"213,500.00"
2.03E+15,SHPC,34,33,10,558.9,"5,589.00"
2.03E+15,SHPC,34,49,20,557,"11,140.00"
2.03E+15,API,63,58,105,338.4,"35,532.00"
2.03E+15,NGPL,96,67,17,462,"7,854.00"
2.03E+15,NGPL,68,67,200,462,"92,400.00"
2.03E+15,NGPL,5,67,233,462,"107,646.00"
2.03E+15,NGPL,40,67,100,462.1,"46,210.00"
2.03E+15,NGPL,51,67,150,462.2,"69,330.00"
2.03E+15,NGPL,77,67,300,462.3,"138,690.00"
2.03E+15,UPPER,58,49,450,218,"98,100.00"
2.03E+15,NLG,90,62,3,685.5,"2,056.50"
2.03E+15,NGPL,77,62,200,462.3,"92,460.00"
2.03E+15,NGPL,21,62,100,462.3,"46,230.00"
2.03E+15,AHPC,49,45,418,307,"128,326.00"
2.03E+15,RIDI,100,58,500,355,"177,500.00"
2.03E+15,CHCL,74,40,127,501.1,"63,639.70"
2.03E+15,LEC,59,45,227,236.9,"53,776.30"
2.03E+15,LEC,59,39,773,236.8,"183,046.40"
2.03E+15,HDHPC,58,42,50,225.3,"11,265.00"
2.03E+15,KPCL,57,58,500,552.6,"276,300.00"
2.03E+15,SHPC,47,34,44,556.6,"24,490.40"
2.03E+15,RIDI,17,58,1400,355,"497,000.00"
2.03E+15,HDHPC,35,54,185,225.1,"41,643.50"
2.03E+15,HDHPC,94,54,10,225.1,"2,251.00"
2.03E+15,AHPC,49,46,78,307,"23,946.00"
2.03E+15,API,63,29,109,338.4,"36,885.60"
2.03E+15,API,8,29,391,338.4,"132,314.40"
2.03E+15,AVYAN,45,47,60,1025.1,"61,506.00"
2.03E+15,KPCL,7,58,10,552.6,"5,526.00"
2.03E+15,RIDI,48,19,780,353,"275,340.00"
2.03E+15,RIDI,58,19,10,353,"3,530.00"
2.03E+15,RIDI,11,19,100,353.1,"35,310.00"
2.03E+15,RIDI,28,19,85,353.2,"30,022.00"
2.03E+15,RIDI,57,19,25,354,"8,850.00"
2.03E+15,AHPC,49,45,50,307,"15,350.00"
2.03E+15,AHPC,49,51,100,307,"30,700.00"
2.03E+15,AHPC,49,50,500,307,"153,500.00"
2.03E+15,AHPC,49,46,260,307,"79,820.00"
2.03E+15,AHPC,49,35,78,307,"23,946.00"
2.03E+15,KPCL,58,58,54,552.6,"29,840.40"
2.03E+15,UMHL,48,64,90,635,"57,150.00"
2.03E+15,UMHL,22,64,10,635,"6,350.00"
2.03E+15,UMHL,62,64,500,635,"317,500.00"
2.03E+15,UMHL,1,64,300,635,"190,500.00"
2.03E+15,UMHL,13,64,100,635,"63,500.00"
2.03E+15,IGI,41,57,470,453,"212,910.00"
2.03E+15,SHEL,100,48,400,323,"129,200.00"
2.03E+15,SHEL,100,7,100,323,"32,300.00"
2.03E+15,KPCL,58,58,10,552.6,"5,526.00"
2.03E+15,UPPER,48,49,920,218,"200,560.00"
2.03E+15,RIDI,45,88,10,354,"3,540.00"
2.03E+15,AKPL,34,60,833,288,"239,904.00"
2.03E+15,AKPL,60,60,873,288.1,"251,511.30"
2.03E+15,KPCL,39,58,400,552.6,"221,040.00"
2.03E+15,KPCL,42,58,200,552.6,"110,520.00"
2.03E+15,KPCL,41,58,255,552.6,"140,913.00"
2.03E+15,KPCL,25,58,360,552.6,"198,936.00"
2.03E+15,KPCL,17,58,50,552.6,"27,630.00"
2.03E+15,KPCL,74,58,500,552.6,"276,300.00"
2.03E+15,KPCL,48,58,4830,552.6,"2,669,058.00"
2.03E+15,KPCL,56,58,129,553.2,"71,362.80"
2.03E+15,BARUN,7,53,88,370,"32,560.00"
2.03E+15,BARUN,94,53,204,370,"75,480.00"
2.03E+15,BARUN,8,53,17,370.1,"6,291.70"
2.03E+15,BARUN,43,53,10,370.2,"3,702.00"
2.03E+15,BARUN,22,53,294,370.2,"108,838.80"
2.03E+15,BARUN,58,53,111,370.3,"41,103.30"
2.03E+15,BARUN,49,53,13,370.4,"4,815.20"
2.03E+15,BARUN,28,53,40,370.4,"14,816.00"
2.03E+15,BARUN,14,53,100,370.5,"37,050.00"
2.03E+15,BARUN,60,53,146,370.6,"54,107.60"
2.03E+15,LEC,59,7,1472,236,"347,392.00"
2.03E+15,SPDL,59,42,19,426.7,"8,107.30"
2.03E+15,SPDL,25,42,50,426.7,"21,335.00"
2.03E+15,PMHPL,58,42,16,393,"6,288.00"
2.03E+15,GRDBL,34,46,100,1080,"108,000.00"
2.03E+15,NFS,45,52,100,658.4,"65,840.00"
2.03E+15,GRDBL,46,58,33,1079.1,"35,610.30"
2.03E+15,JBBL,48,44,950,348.3,"330,885.00"
2.03E+15,JBBL,59,44,17,348.5,"5,924.50"
2.03E+15,JBBL,5,44,10,348.6,"3,486.00"
2.03E+15,MFIL,41,58,300,836,"250,800.00"
2.03E+15,MERO,1,32,125,751,"93,875.00"
2.03E+15,NLIC,35,17,119,811,"96,509.00"
2.03E+15,NLIC,58,17,21,811,"17,031.00"
2.03E+15,SJLIC,48,35,10,465.3,"4,653.00"
2.03E+15,SIFC,34,63,500,602.5,"301,250.00"
2.03E+15,RLFL,64,13,96,471,"45,216.00"
2.03E+15,RLFL,58,13,183,471,"86,193.00"
2.03E+15,GUFL,40,70,200,575.2,"115,040.00"
2.03E+15,GUFL,18,70,100,575.3,"57,530.00"
2.03E+15,MERO,40,80,100,750.1,"75,010.00"
2.03E+15,NFS,66,45,10,660,"6,600.00"
2.03E+15,NFS,62,45,100,660,"66,000.00"
2.03E+15,SMFBS,45,84,20,1650,"33,000.00"
2.03E+15,GMFIL,21,52,150,484.1,"72,615.00"
2.03E+15,ALBSL,33,49,10,1157,"11,570.00"
2.03E+15,MFIL,41,58,100,837,"83,700.00"
2.03E+15,GBBL,43,42,10,423.9,"4,239.00"
2.03E+15,MLBL,48,54,500,386,"193,000.00"
2.03E+15,USLB,58,17,78,1485,"115,830.00"
2.03E+15,USLB,14,17,12,1485,"17,820.00"
2.03E+15,USLB,58,17,10,1485,"14,850.00"
2.03E+15,ALBSL,33,6,10,1155,"11,550.00"
2.03E+15,LBBL,58,17,1000,497.5,"497,500.00"
2.03E+15,NLIC,58,29,19,811,"15,409.00"
2.03E+15,NLIC,14,29,31,811,"25,141.00"
2.03E+15,LBBL,58,67,290,497.5,"144,275.00"
2.03E+15,LBBL,8,67,210,497.6,"104,496.00"
2.03E+15,ALBSL,7,58,2,1140.7,"2,281.40"
2.03E+15,PFL,46,4,100,399.9,"39,990.00"
2.03E+15,RLFL,32,10,120,472,"56,640.00"
2.03E+15,ALBSL,7,58,1,1140.7,"1,140.70"
2.03E+15,NADEP,38,44,48,795,"38,160.00"
2.03E+15,NADEP,60,44,60,795.1,"47,706.00"
2.03E+15,GMFIL,42,52,10,486.5,"4,865.00"
2.03E+15,SWBBL,45,37,400,766.1,"306,440.00"
2.03E+15,FMDBL,57,64,21,827.6,"17,379.60"
2.03E+15,FMDBL,94,64,209,827.6,"172,968.40"
2.03E+15,LBBL,8,38,290,497.6,"144,304.00"
2.03E+15,LBBL,41,38,300,497.6,"149,280.00"
2.03E+15,LBBL,58,38,200,497.7,"99,540.00"
2.03E+15,LBBL,11,38,50,498,"24,900.00"
2.03E+15,LBBL,60,38,160,498,"79,680.00"
2.03E+15,GFCL,57,14,10,684,"6,840.00"
2.03E+15,HLI,68,6,12,386,"4,632.00"
2.03E+15,NADEP,29,44,13,796,"10,348.00"
2.03E+15,SYPNL,14,84,10,1890.1,"18,901.00"
2.03E+15,SYPNL,48,84,12,1890.2,"22,682.40"
2.03E+15,SYPNL,4,84,15,1894,"28,410.00"
2.03E+15,JHAPA,56,36,40,1483,"59,320.00"
2.03E+15,JHAPA,5,36,20,1483.2,"29,664.00"
2.03E+15,BANDIPUR,3,58,10,989.3,"9,893.00"
2.03E+15,SANIMA,1,56,741,348,"257,868.00"
2.03E+15,SANIMA,56,56,140,348,"48,720.00"
2.03E+15,SANIMA,42,56,19,348,"6,612.00"
2.03E+15,SANIMA,26,56,100,348.1,"34,810.00"
2.03E+15,OMPL,58,62,20,1364,"27,280.00"
2.03E+15,SYPNL,4,58,185,1894,"350,390.00"
2.03E+15,HBL,37,62,10,208.2,"2,082.00"
2.03E+15,BHCL,74,38,34,602,"20,468.00"
2.03E+15,BHCL,74,6,10,602,"6,020.00"
2.03E+15,BHCL,74,80,50,602,"30,100.00"
2.03E+15,SYPNL,58,58,15,1894,"28,410.00"
2.03E+15,KBL,39,65,49,208.1,"10,196.90"
2.03E+15,KBL,49,65,100,208.2,"20,820.00"
2.03E+15,KBL,58,65,20,208.2,"4,164.00"
2.03E+15,KBL,78,65,31,208.2,"6,454.20"
2.03E+15,BHCL,44,21,10,600,"6,000.00"
2.03E+15,SARBTM,50,36,200,909,"181,800.00"
2.03E+15,SRLI,58,42,10,410.6,"4,106.00"
2.03E+15,BUNGAL,81,49,100,674,"67,400.00"
2.03E+15,PRVU,42,43,500,205.9,"102,950.00"
2.03E+15,BHCL,44,42,300,600,"180,000.00"
2.03E+15,BHCL,53,42,450,600.1,"270,045.00"
2.03E+15,CITY,25,42,100,502,"50,200.00"
2.03E+15,BANDIPUR,32,45,50,990,"49,500.00"
2.03E+15,KBL,78,38,469,208.2,"97,645.80"
2.03E+15,KBL,58,38,500,208.3,"104,150.00"
2.03E+15,KBL,68,38,11,208.3,"2,291.30"
2.03E+15,KBL,57,38,20,208.3,"4,166.00"
2.03E+15,SAIL,86,48,20,1350.1,"27,002.00"
2.03E+15,CZBIL,74,1,2000,208,"416,000.00"
2.03E+15,CZBIL,74,13,500,208,"104,000.00"
2.03E+15,CZBIL,74,1,60,208,"12,480.00"
2.03E+15,NABIL,19,49,72,526,"37,872.00"
2.03E+15,SAIL,86,34,263,1350.1,"355,076.30"
2.03E+15,SAIL,45,34,27,1350.1,"36,452.70"
2.03E+15,SAIL,58,34,10,1351,"13,510.00"
2.03E+15,HBL,37,42,10,208.2,"2,082.00"
2.03E+15,DHEL,62,62,21,745,"15,645.00"
2.03E+15,BANDIPUR,58,45,100,990,"99,000.00"
2.03E+15,GMLI,18,48,10,1766,"17,660.00"
2.03E+15,SYPNL,48,60,10,1895,"18,950.00"
2.03E+15,KBL,45,36,10,208.8,"2,088.00"
2.03E+15,KBL,45,3,121,208.8,"25,264.80"
2.03E+15,SYPNL,48,60,23,1890.2,"43,474.60"
2.03E+15,SYPNL,39,60,235,1890.2,"444,197.00"
2.03E+15,SYPNL,33,60,100,1891,"189,100.00"
2.03E+15,SYPNL,16,60,100,1892,"189,200.00"
2.03E+15,SYPNL,57,60,200,1893.2,"378,640.00"
2.03E+15,SYPNL,58,60,10,1893.3,"18,933.00"
2.03E+15,SYPNL,28,60,32,1893.3,"60,585.60"
2.03E+15,PRVU,58,57,58,205.8,"11,936.40"
2.03E+15,SAGAR,76,58,20,2008,"40,160.00"
2.03E+15,NIMB,70,45,45,206.4,"9,288.00"
2.03E+15,SAIL,49,38,10,1352,"13,520.00"
2.03E+15,SYPNL,28,58,18,1893.3,"34,079.40"
2.03E+15,NABIL,19,49,83,526,"43,658.00"
2.03E+15,NMB,1,58,100,250.4,"25,040.00"
2.03E+15,PURE,65,38,50,1015,"50,750.00"
2.03E+15,DHEL,80,34,50,740.1,"37,005.00"
2.03E+15,SAIL,48,58,10,1350,"13,500.00"
2.03E+15,PRVU,35,57,52,205.8,"10,701.60"
2.03E+15,PRVU,57,57,90,205.8,"18,522.00"
2.03E+15,NABIL,19,48,626,526,"329,276.00"
2.03E+15,NABIL,32,48,50,526,"26,300.00"
2.03E+15,NABIL,58,48,10,526,"5,260.00"
2.03E+15,NABIL,1,48,300,526,"157,800.00"
2.03E+15,NABIL,58,48,500,526,"263,000.00"
2.03E+15,NABIL,45,48,130,526,"68,380.00"
2.03E+15,NABIL,42,48,29,526.1,"15,256.90"
2.03E+15,NABIL,55,48,25,526.1,"13,152.50"
2.03E+15,NABIL,57,48,160,526.1,"84,176.00"
2.03E+15,NABIL,42,48,100,526.2,"52,620.00"
2.03E+15,NABIL,45,48,100,526.2,"52,620.00"
2.03E+15,NABIL,42,48,90,526.8,"47,412.00"
2.03E+15,NABIL,43,48,180,526.8,"94,824.00"
2.03E+15,HBL,37,4,10,208.2,"2,082.00"
2.03E+15,NMBHF2,48,58,100,9.82,982
2.03E+15,NMBHF2,48,63,100,9.82,982
2.03E+15,JHAPA,56,58,10,1483,"14,830.00"
2.03E+15,SRLI,58,32,11,410.6,"4,516.60"
2.03E+15,SYPNL,48,60,10,1895,"18,950.00"
2.03E+15,KBL,21,3,600,208.8,"125,280.00"
2.03E+15,OMPL,58,42,10,1364,"13,640.00"
2.03E+15,SYPNL,42,60,10,1895,"18,950.00"
2.03E+15,BUNGAL,58,49,10,675.1,"6,751.00"
2.03E+15,MFLD85,58,49,50,1141.7,"57,085.00"
2.03E+15,SAIL,48,48,41,1350,"55,350.00"
2.03E+15,SAIL,45,48,100,1350,"135,000.00"
2.03E+15,SAIL,47,48,100,1351,"135,100.00"
2.03E+15,SAIL,61,48,200,1352.4,"270,480.00"
2.03E+15,SAIL,34,48,90,1352.4,"121,716.00"
2.03E+15,SAIL,45,48,10,1352.5,"13,525.00"
2.03E+15,SAIL,57,48,199,1353,"269,247.00"
2.03E+15,SAIL,29,48,50,1353,"67,650.00"
2.03E+15,SAIL,29,48,10,1353.1,"13,531.00"
2.03E+15,BUNGAL,64,67,30,676,"20,280.00"
2.03E+15,SRLI,58,32,14,410.6,"5,748.40"
2.03E+15,GBIME,35,42,80,240,"19,200.00"
2.03E+15,GBIME,14,42,50,240,"12,000.00"
2.03E+15,GBIME,33,42,200,240,"48,000.00"
2.03E+15,GBIME,48,42,100,240,"24,000.00"
2.03E+15,GBIME,62,42,500,240,"120,000.00"
2.03E+15,GBIME,53,42,20,240,"4,800.00"
2.03E+15,GBIME,38,42,50,240.1,"12,005.00"
2.03E+15,BANDIPUR,35,45,10,990,"9,900.00"
2.03E+15,SYPNL,26,60,10,1895,"18,950.00"
2.03E+15,PRVU,35,58,70,206,"14,420.00"
2.03E+15,PRVU,35,50,330,205.9,"67,947.00"
2.03E+15,SYPNL,45,60,15,1895,"28,425.00"
2.03E+15,SYPNL,42,60,12,1895,"22,740.00"
2.03E+15,SYPNL,38,60,280,1896,"530,880.00"
2.03E+15,DHEL,38,58,170,743,"126,310.00"
2.03E+15,BHCL,19,80,200,602,"120,400.00"
2.03E+15,PRVU,19,50,50,205.9,"10,295.00"
2.03E+15,NMIC,89,56,10,1353.1,"13,531.00"
2.03E+15,SNLI,55,45,200,486.6,"97,320.00"
2.03E+15,SYPNL,48,50,10,1900,"19,000.00"
2.03E+15,MKCL,55,25,12,1392.6,"16,711.20"
2.03E+15,BHCL,53,54,10,600.1,"6,001.00"
2.03E+15,UNL,55,28,10,46000,"460,000.00"
2.03E+15,TTL,3,49,500,944.1,"472,050.00"
2.03E+15,HRL,34,34,500,894,"447,000.00"
2.03E+15,HHL,42,74,50,357,"17,850.00"
2.03E+15,HHL,42,74,100,357,"35,700.00"
2.03E+15,HHL,34,74,50,357,"17,850.00"
2.03E+15,HHL,39,74,500,357.1,"178,550.00"
2.03E+15,HHL,59,74,30,357.1,"10,713.00"
2.03E+15,SHIVM,48,42,300,656.2,"196,860.00"
2.03E+15,MKHC,57,49,68,335,"22,780.00"
2.03E+15,MKHC,49,49,407,335.1,"136,385.70"
2.03E+15,MKHC,32,49,35,335.2,"11,732.00"
2.03E+15,MKHC,46,49,490,336,"164,640.00"
2.03E+15,STC,43,57,87,6086,"529,482.00"
2.03E+15,STC,43,57,83,6090,"505,470.00"
2.03E+15,STC,16,57,20,6095,"121,900.00"
2.03E+15,BHL,36,29,300,223.6,"67,080.00"
2.03E+15,HIDCL,58,32,280,289,"80,920.00"
2.03E+15,SAHAS,33,53,100,618,"61,800.00"
2.03E+15,MBJC,49,38,10,307,"3,070.00"
2.03E+15,SAHAS,16,58,40,617.5,"24,700.00"
2.03E+15,SMHL,39,89,100,515,"51,500.00"
2.03E+15,ILI,32,41,12,461.1,"5,533.20"
2.03E+15,SANVI,58,58,10,846,"8,460.00"
2.03E+15,SANVI,58,34,40,846,"33,840.00"
2.03E+15,NIFRA,74,49,102,281.9,"28,753.80"
2.03E+15,NIFRA,74,34,60,281,"16,860.00"
2.03E+15,NIFRA,74,34,500,281,"140,500.00"
2.03E+15,NIFRA,74,44,79,281,"22,199.00"
2.03E+15,NIFRA,74,58,11,281,"3,091.00"
2.03E+15,NIFRA,74,26,248,281,"69,688.00"
2.03E+15,SANVI,45,45,14,840,"11,760.00"
2.03E+15,SANVI,65,45,100,840,"84,000.00"
2.03E+15,SANVI,19,45,15,840,"12,600.00"
2.03E+15,SANVI,34,45,100,840,"84,000.00"
2.03E+15,SANVI,36,45,20,840,"16,800.00"
2.03E+15,SANVI,50,45,10,840,"8,400.00"
2.03E+15,SANVI,34,45,150,840,"126,000.00"
2.03E+15,SANVI,58,45,60,840,"50,400.00"
2.03E+15,SANVI,57,45,50,840,"42,000.00"
2.03E+15,SANVI,13,45,200,840,"168,000.00"
2.03E+15,SANVI,42,45,30,840,"25,200.00"
2.03E+15,SANVI,42,45,10,840,"8,400.00"
2.03E+15,SANVI,96,45,131,840.1,"110,053.10"
2.03E+15,SANVI,8,45,100,840.2,"84,020.00"
2.03E+15,SANVI,44,45,10,845,"8,450.00"
2.03E+15,CIT,6,58,50,1833,"91,650.00"
2.03E+15,MHL,32,58,10,536.1,"5,361.00"
2.03E+15,BGWT,36,17,40,776.4,"31,056.00"
2.03E+15,BGWT,42,17,10,776.4,"7,764.00"
2.03E+15,HIDCL,58,45,50,288.9,"14,445.00"
2.03E+15,SHIVM,4,38,20,657,"13,140.00"
2.03E+15,DORDI,40,17,600,295.1,"177,060.00"
2.03E+15,GCIL,58,62,20,440,"8,800.00"
2.03E+15,SANVI,44,48,10,845,"8,450.00"
2.03E+15,SAHAS,53,58,60,617.5,"37,050.00"
2.03E+15,NIFRA,74,26,112,281,"31,472.00"
2.03E+15,NIFRA,74,35,500,281,"140,500.00"
2.03E+15,NIFRA,74,38,328,281,"92,168.00"
2.03E+15,NIFRA,74,61,60,280.9,"16,854.00"
2.03E+15,SAHAS,44,58,200,617.5,"123,500.00"
2.03E+15,BHL,35,29,200,223.6,"44,720.00"
2.03E+15,SMHL,42,89,130,515,"66,950.00"
2.03E+15,SMHL,42,35,870,514.5,"447,615.00"
2.03E+15,HIDCL,33,58,200,288.6,"57,720.00"
2.03E+15,SAHAS,16,58,200,617.5,"123,500.00"
2.03E+15,PSF,57,58,250,11.51,"2,877.50"
2.03E+15,BHPL,51,49,30,586,"17,580.00"
2.03E+15,MKHC,46,58,10,336,"3,360.00"
2.03E+15,MEHL,58,38,380,467,"177,460.00"
2.03E+15,MEHL,43,38,20,467.1,"9,342.00"
2.03E+15,SMATA,41,42,40,822,"32,880.00"
2.03E+15,SMATA,36,42,10,822,"8,220.00"
2.03E+15,SMATA,49,42,30,822,"24,660.00"
2.03E+15,SMATA,6,42,120,822,"98,640.00"
2.03E+15,BHL,58,34,50,223.7,"11,185.00"
2.03E+15,HRL,34,35,80,894,"71,520.00"
2.03E+15,HRL,34,100,295,894,"263,730.00"
2.03E+15,HDL,45,34,80,1202,"96,160.00"
2.03E+15,HDL,45,57,20,1201.9,"24,038.00"
2.03E+15,SAHAS,16,25,10,617.1,"6,171.00"
2.03E+15,CKHL,19,38,10,715.4,"7,154.00"
2.03E+15,SAHAS,16,22,10,617.1,"6,171.00"
2.03E+15,HHL,64,74,50,358,"17,900.00"
2.03E+15,SANVI,44,94,100,845,"84,500.00"
2.03E+15,SMH,49,7,10,647,"6,470.00"
2.03E+15,MEL,42,47,20,298,"5,960.00"
