Transact No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2026091805013850,RFPL,44,32,10.0,341.0,3410.0
2026091805013849,NRN,80,3,100.0,1453.0,145300.0
2026091805013848,MBJC,33,21,500.0,300.5,150250.0
2026091805013847,MBJC,33,19,60.0,300.5,18030.0
2026091805013846,ULHC,58,61,40.0,325.0,13000.0
2026091805013845,PHCL,64,19,800.0,322.5,258000.0
2026091805013844,PHCL,95,19,200.0,322.6,64520.00000000001
2026091805013843,HHL,34,21,10.0,340.0,3400.0
2026091805013842,HRL,49,67,79.0,520.0,41080.0
2026091805013841,HATHY,8,25,32.0,499.8,15993.6
2026091805013840,TSHL,58,19,45.0,361.0,16245.0
2026091805013839,TSHL,34,19,40.0,361.2,14448.0
2026091805013838,TSHL,34,19,325.0,361.5,117487.5
2026091805013837,TSHL,17,19,490.0,361.6,177184.0
2026091805013836,NRN,6,4,1.0,1411.0,1411.0
2026091805013835,DOLTI,38,48,39.0,310.0,12090.0
2026091805013834,HRL,22,83,10.0,520.8,5208.0
2026091805013833,HIDCL,34,58,239.0,257.1,61446.90000000001
2026091805013832,HIDCL,74,58,114.0,257.1,29309.4
2026091805013831,CLI,57,14,22.0,440.2,9684.4
2026091805013830,HATHY,16,25,100.0,499.8,49980.0
2026091805013829,SHIVM,4,34,189.0,689.9,130391.09999999999
2026091805013828,SHIVM,4,6,311.0,689.9,214558.9
2026091805013827,ILI,58,57,200.0,428.0,85600.0
2026091805013826,ILI,58,57,172.0,428.0,73616.0
2026091805013825,STC,32,34,10.0,5531.0,55310.0
2026091805013824,STC,58,34,54.0,5531.1,298679.4
2026091805013823,HRL,49,56,14.0,520.0,7280.0
2026091805013822,HHL,34,16,52.0,340.0,17680.0
2026091805013821,MBJC,40,4,50.0,300.1,15005.000000000002
2026091805013820,MMKJL,94,35,10.0,365.0,3650.0
2026091805013819,MMKJL,94,54,100.0,365.0,36500.0
2026091805013818,MMKJL,94,1,50.0,365.0,18250.0
2026091805013817,MMKJL,94,51,50.0,365.0,18250.0
2026091805013816,MMKJL,94,58,740.0,364.0,269360.0
2026091805013815,MEHL,74,22,40.0,260.1,10404.0
2026091805013814,MEHL,74,22,500.0,260.1,130050.00000000001
2026091805013813,MEHL,49,22,415.0,260.1,107941.50000000001
2026091805013812,MEHL,64,22,200.0,260.2,52040.0
2026091805013811,MEHL,36,22,20.0,261.0,5220.0
2026091805013810,NIFRA,5,6,9.0,255.0,2295.0
2026091805013809,NIFRA,5,58,27.0,255.0,6885.0
2026091805013808,NIFRA,58,58,12.0,255.0,3060.0
2026091805013807,NIFRA,34,58,15.0,255.0,3825.0
2026091805013806,SHIVM,4,6,500.0,689.9,344950.0
2026091805013805,RAWA,42,8,200.0,425.7,85140.0
2026091805013804,USHEC,34,22,50.0,500.3,25015.0
2026091805013803,ULHC,58,56,223.0,325.0,72475.0
2026091805013802,ILI,88,57,10.0,428.0,4280.0
2026091805013801,SHIVM,26,29,330.0,688.5,227205.0
2026091805013800,SHIVM,25,29,70.0,688.8,48216.0
2026091804013860,DLBS,47,35,15.0,1110.0,16650.0
2026091804013859,DLBS,34,35,50.0,1110.0,55500.0
2026091804013858,DLBS,47,35,20.0,1111.0,22220.0
2026091804013857,DLBS,54,35,50.0,1111.7,55585.0
2026091804013856,DLBS,58,35,25.0,1116.0,27900.0
2026091804013855,DLBS,75,35,20.0,1116.5,22330.0
2026091804013854,PMHPL,16,7,60.0,309.0,18540.0
2026091804013853,HDHPC,6,63,300.0,221.8,66540.0
2026091804013852,SHPC,33,29,100.0,535.0,53500.0
2026091804013851,UPPER,57,63,63.0,197.5,12442.5
2026091804013850,GHL,33,34,60.0,243.3,14598.0
2026091804013849,GHL,45,34,50.0,243.6,12180.0
2026091804013848,GHL,60,34,50.0,243.6,12180.0
2026091804013847,GHL,51,34,40.0,243.8,9752.0
2026091804013846,API,58,10,300.0,336.1,100830.0
2026091804013845,API,45,10,100.0,336.1,33610.0
2026091804013844,SHL,6,35,1000.0,516.1,516100.0
2026091804013843,SHL,4,35,100.0,516.1,51610.0
2026091804013842,JHAPA,42,26,70.0,1061.0,74270.0
2026091804013841,HPPL,34,21,30.0,384.3,11529.0
2026091804013840,PRIN,33,74,100.0,601.0,60100.0
2026091804013839,NGPL,4,45,26.0,410.0,10660.0
2026091804013838,SSHL,7,98,150.0,212.8,31920.0
2026091804013837,SSHL,7,52,50.0,212.5,10625.0
2026091804013836,TTL,42,42,10.0,696.7,6967.0
2026091804013835,SGIC,18,58,10.0,396.5,3965.0
2026091804013834,UAIL,51,65,12.0,379.0,4548.0
2026091804013833,TTL,42,53,40.0,698.0,27920.0
2026091804013832,HDHPC,48,58,301.0,221.2,66581.2
2026091804013831,HDHPC,70,58,3699.0,221.3,818588.7000000001
2026091804013830,AKPL,17,33,273.0,258.0,70434.0
2026091804013829,RHPL,58,13,10.0,176.3,1763.0
2026091804013828,CREST,58,7,10.0,1098.9,10989.0
2026091804013827,API,28,80,100.0,336.3,33630.0
2026091804013826,RADHI,4,77,327.0,713.0,233151.0
2026091804013825,RADHI,4,14,100.0,712.9,71290.0
2026091804013824,SHEL,42,43,20.0,310.0,6200.0
2026091804013823,AKPL,17,93,300.0,258.0,77400.0
2026091804013822,AKPL,17,45,2485.0,258.0,641130.0
2026091804013821,AKPL,17,32,920.0,257.9,237267.99999999997
2026091804013820,AKPL,17,35,22.0,257.8,5671.6
2026091804013819,DHEL,32,16,30.0,565.1,16953.0
2026091804013818,DHEL,50,16,20.0,565.2,11304.0
2026091804013817,PMHPL,68,7,800.0,309.0,247200.0
2026091804013816,PMHPL,45,7,80.0,309.1,24728.0
2026091804013815,PMHPL,17,7,500.0,309.2,154600.0
2026091804013814,PMHPL,17,7,100.0,309.3,30930.0
2026091804013813,PMHPL,42,7,1000.0,309.4,309400.0
2026091804013812,PMHPL,45,7,110.0,309.5,34045.0
2026091804013811,NICL,28,58,10.0,463.0,4630.0
2026091804013810,HIMSTAR,74,62,35.0,653.1,22858.5
2026091804013809,HIMSTAR,34,62,200.0,654.0,130800.0
2026091804013808,HIMSTAR,4,62,10.0,654.2,6542.0
2026091804013807,HIMSTAR,41,62,50.0,655.0,32750.0
2026091804013806,HIMSTAR,13,62,85.0,655.0,55675.0
2026091804013805,HIMSTAR,47,62,10.0,656.0,6560.0
2026091804013804,HIMSTAR,17,62,150.0,656.0,98400.0
2026091804013803,HIMSTAR,61,62,450.0,657.0,295650.0
2026091804013802,HIMSTAR,18,62,10.0,657.0,6570.0
2026091804013801,LEC,6,42,450.0,258.0,116100.0
2026091804013800,DHEL,38,42,10.0,565.2,5652.0
2026091804013799,GHL,8,60,730.0,244.3,178339.0
2026091804013798,GHL,8,32,130.0,244.0,31720.0
2026091804013797,GHL,8,58,10.0,243.8,2438.0
2026091804013796,MEN,80,74,250.0,647.1,161775.0
2026091804013795,RSY,41,58,100.0,9.57,957.0
2026091804013794,CREST,50,56,60.0,1085.0,65100.0
2026091804013793,CREST,7,56,40.0,1085.1,43404.0
2026091804013792,CREST,32,56,50.0,1085.1,54254.99999999999
2026091804013791,BARUN,39,39,200.0,335.5,67100.0
2026091804013790,HDHPC,70,64,1301.0,221.3,287911.3
2026091804013789,HDHPC,3,64,200.0,221.4,44280.0
2026091804013788,HDHPC,26,64,23.0,221.4,5092.2
2026091804013787,HDHPC,58,64,500.0,221.7,110850.0
2026091804013786,HPPL,41,42,590.0,385.0,227150.0
2026091804013785,HPPL,41,42,1000.0,385.0,385000.0
2026091804013784,HPPL,41,51,410.0,385.0,157850.0
2026091804013783,HDHPC,58,85,500.0,221.7,110850.0
2026091804013782,SALICO,49,75,28.0,543.0,15204.0
2026091804013781,RIDI,45,56,400.0,346.9,138760.0
2026091804013780,RIDI,45,59,200.0,346.9,69380.0
2026091804013779,RIDI,45,45,400.0,346.8,138720.0
2026091804013778,NGPL,6,33,369.0,409.4,151068.6
2026091804013777,NGPL,4,33,111.0,409.4,45443.399999999994
2026091804013776,NGPL,58,33,20.0,409.5,8190.0
2026091804013775,API,48,80,100.0,336.3,33630.0
2026091804013774,UAIL,51,41,12.0,379.0,4548.0
2026091804013773,BARUN,19,58,60.0,336.0,20160.0
2026091804013772,BARUN,19,48,100.0,335.9,33590.0
2026091804013771,SHPC,90,45,500.0,535.9,267950.0
2026091804013770,SSHL,88,45,100.0,212.5,21250.0
2026091804013769,CYCL,5,48,145.0,1440.0,208800.0
2026091804013768,CYCL,1,48,25.0,1443.0,36075.0
2026091804013767,KKHC,60,17,2157.0,282.0,608274.0
2026091804013766,UPPER,58,63,200.0,197.5,39500.0
2026091803015977,SABBL,4,45,10.0,892.1,8921.0
2026091803015976,SABBL,38,45,10.0,892.1,8921.0
2026091803015975,SABBL,34,45,30.0,892.2,26766.0
2026091803015974,SHINE,36,42,16.0,431.3,6900.8
2026091803015973,SYPNL,42,57,25.0,1313.3,32832.5
2026091803015972,SYPNL,47,57,40.0,1313.4,52536.0
2026091803015971,JFL,1,32,200.0,290.0,58000.0
2026091803015970,RLEL,62,62,153.0,741.1,113388.3
2026091803015969,RLEL,45,62,100.0,741.1,74110.0
2026091803015968,RLEL,62,62,800.0,741.2,592960.0
2026091803015967,RLEL,43,62,45.0,745.0,33525.0
2026091803015966,RLEL,14,62,128.0,745.0,95360.0
2026091803015965,CORBL,4,62,24.0,827.2,19852.800000000003
2026091803015964,CORBL,58,62,46.0,827.3,38055.799999999996
2026091803015963,SNORL,62,98,290.0,930.0,269700.0
2026091803015962,SNORL,62,48,10.0,929.0,9290.0
2026091803015961,SNORL,57,58,10.0,927.8,9278.0
2026091803015960,SOHL,58,56,10.0,665.0,6650.0
2026091803015959,GILB,35,34,22.0,1138.5,25047.0
2026091803015958,GILB,50,34,28.0,1138.6,31880.799999999996
2026091803015957,SOPL,66,47,10.0,753.0,7530.0
2026091803015956,KAHL,58,42,13.0,498.5,6480.5
2026091803015955,RSML,57,48,19.0,2751.0,52269.0
2026091803015954,SYPNL,29,74,100.0,1314.0,131400.0
2026091803015953,HLI,96,4,200.0,317.0,63400.0
2026091803015952,JBBL,14,49,660.0,346.4,228623.99999999997
2026091803015951,JBBL,65,49,300.0,346.5,103950.0
2026091803015950,JBBL,6,49,1000.0,346.6,346600.0
2026091803015949,JBBL,58,49,40.0,347.0,13880.0
2026091803015948,SAIL,59,45,10.0,992.0,9920.0
2026091803015947,SIPD,49,49,10.0,578.1,5781.0
2026091803015946,PCIL,49,7,10.0,622.0,6220.0
2026091803015945,ALICL,36,3,116.0,432.0,50112.0
2026091803015944,ALICL,36,53,43.0,432.0,18576.0
2026091803015943,ALICL,36,42,10.0,432.0,4320.0
2026091803015942,ALICL,36,57,20.0,432.0,8640.0
2026091803015941,ALICL,36,56,283.0,432.0,122256.0
2026091803015940,ALICL,36,39,50.0,432.0,21600.0
2026091803015939,ALICL,36,50,100.0,432.0,43200.0
2026091803015938,ALICL,36,96,25.0,432.0,10800.0
2026091803015937,ALICL,36,14,817.0,431.9,352862.3
2026091803015936,ALICL,36,7,10.0,431.8,4318.0
2026091803015935,ALICL,36,45,500.0,431.7,215850.0
2026091803015934,ALICL,36,48,111.0,431.5,47896.5
2026091803015933,ALICL,36,11,400.0,431.4,172560.0
2026091803015932,ALICL,36,52,300.0,431.0,129300.0
2026091803015931,ALICL,36,26,200.0,430.0,86000.0
2026091803015930,ALICL,36,94,15.0,430.0,6450.0
2026091803015929,SAIL,59,45,15.0,992.0,14880.0
2026091803015928,SAIL,3,45,70.0,992.5,69475.0
2026091803015927,SAIL,10,45,15.0,992.6,14889.0
2026091803015926,ECL,36,41,10.0,1352.0,13520.0
2026091803015925,SHINE,58,44,396.0,433.0,171468.0
2026091803015924,SHINE,58,47,104.0,433.0,45032.0
2026091803015923,SHINE,58,17,50.0,432.9,21645.0
2026091803015922,SHINE,51,41,117.0,432.0,50544.0
2026091803015921,PCIL,49,38,10.0,622.0,6220.0
2026091803015920,PCIL,49,38,10.0,622.0,6220.0
2026091803015919,PCIL,49,49,29.0,622.0,18038.0
2026091803015918,SOPL,66,6,100.0,754.0,75400.0
2026091803015917,RLFL,88,33,10.0,427.9,4279.0
2026091803015916,NLIC,58,21,10.0,735.0,7350.0
2026091803015915,BJHL,57,34,100.0,658.0,65800.0
2026091803015914,SOPL,51,34,50.0,754.1,37705.0
2026091803015913,RSML,77,70,10.0,2755.0,27550.0
2026091803015912,RLEL,14,62,122.0,745.0,90890.0
2026091803015911,RLEL,42,62,134.0,746.0,99964.0
2026091803015910,RLEL,72,62,50.0,746.0,37300.0
2026091803015909,RLEL,58,62,23.0,746.8,17176.399999999998
2026091803015908,RLEL,44,62,57.0,746.9,42573.299999999996
2026091803015907,RLEL,45,62,30.0,746.9,22407.0
2026091803015906,RLEL,22,62,30.0,746.9,22407.0
2026091803015905,RLEL,66,62,100.0,748.0,74800.0
2026091803015904,RLEL,52,62,10.0,749.9,7499.0
2026091803015903,RLEL,39,62,10.0,749.9,7499.0
2026091803015902,RLEL,70,62,200.0,750.0,150000.0
2026091803015901,RLEL,17,62,200.0,750.0,150000.0
2026091803015900,RLEL,7,62,10.0,750.0,7500.0
2026091803015899,RLEL,36,62,50.0,750.0,37500.0
2026091803015898,RLEL,57,62,100.0,750.1,75010.0
2026091803015897,RLEL,54,62,50.0,750.3,37515.0
2026091803015896,RLEL,3,62,150.0,751.0,112650.0
2026091803015895,RLEL,90,62,100.0,751.0,75100.0
2026091803015894,RLEL,59,62,20.0,753.0,15060.0
2026091803015893,RLEL,34,62,100.0,754.0,75400.0
2026091803015892,RLEL,72,62,200.0,754.9,150980.0
2026091803015891,RLEL,42,62,25.0,755.0,18875.0
2026091803015890,RLEL,3,62,20.0,755.0,15100.0
2026091803015889,RLEL,72,62,46.0,755.2,34739.200000000004
2026091803015888,RLEL,42,62,50.0,756.0,37800.0
2026091803015887,RLEL,60,62,400.0,756.0,302400.0
2026091803015886,RLEL,34,62,400.0,756.0,302400.0
2026091803015885,RLEL,49,62,263.0,756.0,198828.0
2026091803015884,RLEL,3,62,20.0,756.2,15124.0
2026091803015883,RLEL,74,62,50.0,758.0,37900.0
2026091803015882,RLEL,25,62,10.0,760.0,7600.0
2026091803015881,RLEL,34,62,50.0,760.0,38000.0
2026091803015880,RLEL,38,62,60.0,760.0,45600.0
2026091803015879,RLEL,50,62,160.0,760.1,121616.0
2026091803015878,RLEL,66,62,10.0,761.1,7611.0
2026091803015877,RSML,48,70,10.0,2755.0,27550.0
2026091803015876,CFCL,74,50,10.0,568.5,5685.0
2026091803015875,HFIN,95,38,10.0,631.0,6310.0
2026091803015874,GUFL,56,8,140.0,507.2,71008.0
2026091803015873,ILBS,90,45,125.0,948.0,118500.0
2026091803015872,ILBS,94,45,100.0,948.1,94810.0
2026091803015871,ILBS,48,45,75.0,948.2,71115.0
2026091803015870,MFIL,11,84,80.0,760.0,60800.0
2026091803015869,YMHL,77,58,10.0,589.0,5890.0
2026091803015868,RSML,57,17,100.0,2751.0,275100.0
2026091803015867,JBBL,49,28,150.0,347.0,52050.0
2026091803015866,LBBL,60,60,944.0,494.0,466336.0
2026091803015865,SABBL,3,45,20.0,892.2,17844.0
2026091803015864,SABBL,7,45,10.0,892.3,8923.0
2026091803015863,RSML,77,70,10.0,2755.0,27550.0
2026091803015862,NABBC,21,62,100.0,800.0,80000.0
2026091803015861,PCIL,41,49,150.0,622.0,93300.0
2026091803015860,SINDU,48,17,10.0,430.0,4300.0
2026091803015859,SOPL,34,44,10.0,754.0,7540.0
2026091803015858,YMHL,21,49,10.0,588.9,5889.0
2026091803015857,YMHL,21,57,155.0,588.9,91279.5
2026091803015856,BJHL,74,34,400.0,658.0,263200.0
2026091803015855,RLFL,53,45,745.0,426.5,317742.5
2026091803015854,RLFL,64,45,130.0,426.6,55458.0
2026091803015853,RLFL,35,45,125.0,426.7,53337.5
2026091803015852,SINDU,48,58,270.0,430.0,116100.0
2026091803015851,YMHL,74,42,10.0,588.0,5880.0
2026091803015850,SOHL,91,32,10.0,663.1,6631.0
2026091803015849,SOPL,34,42,10.0,754.0,7540.0
2026091803015848,SNORL,57,41,29.0,927.8,26906.199999999997
2026091803015847,SNORL,58,41,10.0,927.9,9279.0
2026091803015846,SNORL,58,41,40.0,928.1,37124.0
2026091803015845,SNORL,58,41,21.0,929.0,19509.0
2026091803015844,SOHL,91,67,18.0,663.1,11935.800000000001
2026091803015843,SOHL,58,67,10.0,663.6,6636.0
2026091803015842,RSML,57,48,80.0,2751.0,220080.0
2026091803015841,MLBL,45,38,77.0,365.0,28105.0
2026091803015840,MLBL,45,58,173.0,365.0,63145.0
2026091803015839,FMDBL,58,33,60.0,761.0,45660.0
2026091803015838,FMDBL,58,10,15.0,760.8,11412.0
2026091803015837,FMDBL,58,45,125.0,760.0,95000.0
2026091803015836,SHINE,36,42,110.0,431.3,47443.0
2026091803015835,PCIL,50,62,194.0,621.1,120493.40000000001
2026091803015834,PCIL,58,62,16.0,621.1,9937.6
2026091803015833,PCIL,42,62,100.0,621.1,62110.0
2026091803015832,PCIL,48,62,90.0,621.2,55908.00000000001
2026091803015831,TPKHL,58,38,10.0,518.4,5184.0
2026091803015830,SOPL,34,58,10.0,754.0,7540.0
2026091803015829,SYPNL,47,58,10.0,1313.4,13134.0
2026091803015828,PCIL,48,89,10.0,621.2,6212.0
2026091803015827,SGHL,58,39,10.0,498.0,4980.0
2026091803015826,FMDBL,58,45,25.0,760.0,19000.0
2026091803015825,FMDBL,58,6,100.0,760.0,76000.0
2026091803015824,FMDBL,58,42,10.0,760.0,7600.0
2026091803015823,FMDBL,58,7,100.0,760.0,76000.0
2026091803015822,FMDBL,58,62,260.0,759.9,197574.0
2026091803015821,FMDBL,58,41,505.0,759.5,383547.5
2026091803015820,PROFL,52,45,27.0,387.0,10449.0
2026091803015819,PROFL,44,45,73.0,387.0,28251.0
2026091803015818,SOPL,34,97,470.0,754.0,354380.0
2026091803015817,SOPL,66,97,140.0,754.0,105560.0
2026091803015816,SOPL,66,97,90.0,754.0,67860.0
2026091803015815,MDB,45,56,250.0,568.2,142050.0
2026091803015814,CFCL,28,71,450.0,570.0,256500.0
2026091803015813,CFCL,28,51,50.0,569.9,28495.0
2026091803015812,GBBL,57,36,100.0,455.8,45580.0
2026091803015811,ICFC,5,17,408.0,604.0,246432.0
2026091801014870,LSL,94,77,341.0,246.0,83886.0
2026091801014869,LSL,57,77,100.0,246.0,24600.0
2026091801014868,LSL,94,77,4726.0,246.0,1162596.0
2026091801014867,LSL,49,77,705.0,246.1,173500.5
2026091801014866,MEPDL,89,48,164.0,690.0,113160.0
2026091801014865,MEPDL,89,42,10.0,690.0,6900.0
2026091801014864,MEPDL,89,45,10.0,690.0,6900.0
2026091801014863,MEPDL,89,36,10.0,690.0,6900.0
2026091801014862,MEPDL,89,57,10.0,690.0,6900.0
2026091801014861,MEPDL,89,45,10.0,690.0,6900.0
2026091801014860,MEPDL,89,45,36.0,689.9,24836.399999999998
2026091801014859,SBI,56,51,20.0,406.5,8130.0
2026091801014858,SBI,32,51,480.0,407.0,195360.0
2026091801014857,CZBIL,45,63,1900.0,212.1,402990.0
2026091801014856,CZBIL,57,63,100.0,212.2,21220.0
2026091801014855,MKCL,58,38,227.0,881.0,199987.0
2026091801014854,MKCL,34,38,22.0,881.0,19382.0
2026091801014853,KBL,40,26,925.0,227.4,210345.0
2026091801014852,KBL,40,22,35.0,227.4,7959.0
2026091801014851,KBL,40,45,500.0,227.4,113700.0
2026091801014850,KBL,40,47,2000.0,227.4,454800.0
2026091801014849,KBL,40,58,500.0,227.4,113700.0
2026091801014848,KBL,40,49,621.0,227.4,141215.4
2026091801014847,KBL,40,20,100.0,227.3,22730.0
2026091801014846,KBL,40,52,100.0,227.3,22730.0
2026091801014845,KBL,40,49,180.0,227.3,40914.0
2026091801014844,KBL,40,41,500.0,227.3,113650.0
2026091801014843,KBL,40,58,20.0,227.3,4546.0
2026091801014842,KBL,40,21,700.0,227.3,159110.0
2026091801014841,KBL,40,47,100.0,227.3,22730.0
2026091801014840,KBL,40,43,405.0,227.3,92056.5
2026091801014839,KBL,40,57,950.0,227.2,215840.0
2026091801014838,KBL,40,74,100.0,227.1,22710.0
2026091801014837,KBL,40,54,1000.0,227.1,227100.0
2026091801014836,KBL,40,45,600.0,227.1,136260.0
2026091801014835,KBL,40,34,200.0,227.1,45420.0
2026091801014834,KBL,40,17,100.0,227.1,22710.0
2026091801014833,KBL,40,34,500.0,227.1,113550.0
2026091801014832,KBL,40,35,600.0,227.1,136260.0
2026091801014831,KBL,40,6,150.0,227.0,34050.0
2026091801014830,KBL,40,80,590.0,227.0,133930.0
2026091801014829,KBL,40,46,100.0,227.0,22700.0
2026091801014828,KBL,40,53,400.0,227.0,90800.0
2026091801014827,KBL,40,7,13.0,227.0,2951.0
2026091801014826,NICA,14,58,101.0,329.0,33229.0
2026091801014825,NICA,14,1,430.0,329.0,141470.0
2026091801014824,SBL,38,33,25.0,447.0,11175.0
2026091801014823,SBL,42,33,223.0,447.0,99681.0
2026091801014822,SBL,47,33,50.0,447.0,22350.0
2026091801014821,SBL,26,33,50.0,447.0,22350.0
2026091801014820,SBL,35,33,76.0,447.0,33972.0
2026091801014819,SBL,58,33,500.0,447.0,223500.0
2026091801014818,SBL,26,33,50.0,447.0,22350.0
2026091801014817,SBL,42,33,100.0,447.0,44700.0
2026091801014816,SBL,36,33,10.0,447.0,4470.0
2026091801014815,SBL,41,33,100.0,447.0,44700.0
2026091801014814,SBL,33,33,1000.0,447.0,447000.0
2026091801014813,SBL,6,33,50.0,447.0,22350.0
2026091801014812,SBL,8,33,220.0,447.0,98340.0
2026091801014811,SBL,54,33,50.0,447.0,22350.0
2026091801014810,SBL,26,33,600.0,447.0,268200.0
2026091801014809,SBL,11,33,20.0,447.0,8940.0
2026091801014808,SBL,49,33,1000.0,447.0,447000.0
2026091801014807,SBL,8,33,200.0,447.0,89400.0
2026091801014806,SBL,49,33,484.0,447.0,216348.0
2026091801014805,SBL,14,33,500.0,447.0,223500.0
2026091801014804,SBL,4,33,200.0,447.0,89400.0
2026091801014803,SBL,1,33,500.0,447.0,223500.0
2026091801014802,SBL,1,33,500.0,447.0,223500.0
2026091801014801,SBL,11,33,100.0,447.0,44700.0
2026091801014800,SBL,88,33,500.0,447.0,223500.0
2026091801014799,SBL,1,33,200.0,447.0,89400.0
2026091801014798,SBL,34,33,250.0,447.0,111750.0
2026091801014797,SBL,33,33,7107.0,447.0,3176829.0
2026091801014796,SBL,44,33,200.0,447.0,89400.0
2026091801014795,SBL,17,33,300.0,447.0,134100.0
2026091801014794,SBL,26,33,1000.0,447.1,447100.0
2026091801014793,SBL,16,33,1000.0,447.1,447100.0
2026091801014792,SBL,57,33,50.0,447.1,22355.0
2026091801014791,SBL,52,33,100.0,447.2,44720.0
2026091801014790,SBL,48,33,2000.0,447.2,894400.0
2026091801014789,SBL,53,33,154.0,447.2,68868.8
2026091801014788,SBL,49,33,2000.0,447.2,894400.0
2026091801014787,SBL,54,33,45.0,447.2,20124.0
2026091801014786,SBL,70,33,50.0,447.2,22360.0
2026091801014785,SBL,45,33,75.0,447.3,33547.5
2026091801014784,SBL,58,33,88.0,447.3,39362.4
2026091801014783,SBL,8,33,50.0,447.5,22375.0
2026091801014782,SBL,16,33,470.0,447.8,210466.0
2026091801014781,GMLI,3,75,165.0,991.0,163515.0
2026091801014780,GMLI,3,75,35.0,991.0,34685.0
2026091801014779,GMLI,3,75,60.0,991.0,59460.0
2026091801014778,GMLI,70,75,70.0,991.2,69384.0
2026091801014777,GMLI,57,75,100.0,993.0,99300.0
2026091801014776,GMLI,70,75,70.0,993.1,69517.0
2026091801014775,NICA,28,58,60.0,328.5,19710.0
2026091801014774,BNT,20,42,10.0,12350.0,123500.0
2026091801014773,HIDCLP,86,25,200.0,193.0,38600.0
2026091801014772,MEPDL,58,14,10.0,688.1,6881.0
2026091801014771,GBIME,26,25,338.0,260.2,87947.59999999999
2026091801014770,GBIME,25,25,20.0,260.2,5204.0
2026091801014769,GBIME,32,10,260.0,260.1,67626.0
2026091801014768,NIMB,38,13,197.0,195.9,38592.3
2026091801014767,NIMB,38,53,255.0,195.9,49954.5
2026091801014766,NIMB,38,59,50.0,195.9,9795.0
2026091801014765,NIMB,38,52,30.0,195.9,5877.0
2026091801014764,NIMB,38,40,500.0,195.9,97950.0
2026091801014763,NIMB,38,41,50.0,195.9,9795.0
2026091801014762,NIMB,38,43,118.0,195.9,23116.2
2026091801014761,MEPDL,45,45,64.0,689.9,44153.6
2026091801014760,MEPDL,45,42,10.0,689.9,6899.0
2026091801014759,MEPDL,45,35,116.0,689.9,80028.4
2026091801014758,MEPDL,45,58,10.0,689.9,6899.0
2026091801014757,MEPDL,58,38,10.0,688.1,6881.0
2026091801014756,CZBIL,21,63,300.0,212.2,63660.0
2026091801014755,CZBIL,84,63,500.0,212.3,106150.0
2026091801014754,CZBIL,74,63,1198.0,212.3,254335.40000000002
2026091801014753,KBL,65,96,1000.0,226.6,226600.0
2026091801014752,SANIMA,49,44,200.0,370.0,74000.0
2026091801014751,KBL,49,7,60.0,227.0,13620.0
2026091801014750,KBL,49,7,40.0,227.0,9080.0
2026091801014749,KBL,41,7,10.0,227.0,2270.0
2026091801014748,KBL,33,7,27.0,227.0,6129.0
2026091801014747,MEPDL,44,80,10.0,688.0,6880.0
2026091801014746,LSL,49,43,20.0,246.1,4922.0
2026091801014745,KBL,33,59,30.0,227.0,6810.0
2026091801014744,LSL,49,45,275.0,246.1,67677.5
2026091801014743,SRLI,88,11,10.0,374.7,3747.0
2026091801014742,HIDCLP,48,16,3000.0,193.4,580200.0
2026091801014741,HBL,51,42,319.0,197.7,63066.299999999996
2026091801014740,HBL,42,42,31.0,197.7,6128.7
2026091801014739,HBL,11,42,26.0,198.0,5148.0
2026091801014738,PRVU,41,11,20.0,189.0,3780.0
2026091801014737,GBIME,32,25,500.0,260.1,130050.00000000001
2026091801014736,RSY2,10,49,1000.0,9.0,9000.0
2026091801014735,GBIME,32,71,200.0,260.1,52020.00000000001
2026091801014734,MEPDL,44,50,318.0,688.0,218784.0
2026091801014733,PRVU,16,11,27.0,189.0,5103.0
2026091801014732,PRVU,16,43,473.0,189.0,89397.0
2026091801014731,LSL,94,38,274.0,246.0,67404.0
2026091801014730,LSL,6,38,300.0,246.0,73800.0
2026091801014729,LSL,57,38,100.0,246.0,24600.0
2026091801014728,LSL,47,38,1000.0,246.0,246000.0
2026091801014727,LSL,94,38,328.0,246.0,80688.0
2026091801014726,NMB,28,42,10.0,256.1,2561.0
2026091801014725,NMB,28,14,10.0,256.1,2561.0
2026091801014724,CZBIL,74,63,173.0,212.3,36727.9
2026091801014723,CZBIL,77,63,10.0,212.4,2124.0
2026091801014722,CZBIL,52,63,349.0,212.4,74127.6
2026091801014721,CZBIL,77,63,10.0,212.5,2125.0
2026091801014720,CZBIL,45,63,10.0,212.5,2125.0
2026091801014719,CZBIL,77,63,10.0,212.6,2126.0
2026091801014718,KBL,33,43,20.0,227.0,4540.0
2026091801014717,SANIMA,49,49,1114.0,370.0,412180.0
2026091805013799,SONA,32,42,10.0,403.2,4032.0
2026091805013798,BHL,28,38,100.0,217.3,21730.0
2026091805013797,HRL,49,16,55.0,520.0,28600.0
2026091805013796,HRL,49,45,52.0,520.0,27040.0
2026091805013795,RFPL,41,32,10.0,341.0,3410.0
2026091805013794,RFPL,41,57,50.0,341.0,17050.0
2026091805013793,MKHL,57,21,130.0,512.0,66560.0
2026091805013792,MKHL,57,33,100.0,511.9,51190.0
2026091805013791,MKHL,57,41,10.0,510.0,5100.0
2026091805013790,MKHL,57,58,20.0,510.0,10200.0
2026091805013789,MKHL,57,51,10.0,509.0,5090.0
