Transact No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2026032901064970,SOHL,95,58,10.0,726.0,7260.0
2026032901064969,SOHL,95,45,10.0,726.0,7260.0
2026032901064968,SOHL,95,17,10.0,726.0,7260.0
2026032901064967,SOHL,95,50,10.0,726.0,7260.0
2026032901064966,SOHL,95,38,10.0,726.0,7260.0
2026032901064965,SOHL,95,49,10.0,726.0,7260.0
2026032901064964,SOHL,95,49,10.0,726.0,7260.0
2026032901064963,SOHL,95,58,10.0,726.0,7260.0
2026032901064962,SOHL,95,58,10.0,726.0,7260.0
2026032901064961,SOHL,95,51,10.0,726.0,7260.0
2026032901064960,SOHL,95,58,10.0,726.0,7260.0
2026032901064959,SOHL,95,6,10.0,726.0,7260.0
2026032901064958,SOHL,95,58,20.0,726.0,14520.0
2026032901064957,SOHL,95,16,10.0,726.0,7260.0
2026032901064956,SOHL,95,80,10.0,726.0,7260.0
2026032901064955,SOHL,95,49,10.0,726.0,7260.0
2026032901064954,SOHL,95,11,10.0,725.5,7255.0
2026032901064953,SOHL,95,68,10.0,725.5,7255.0
2026032901064952,SOHL,95,34,10.0,725.5,7255.0
2026032901064951,SOHL,95,56,10.0,725.5,7255.0
2026032901064950,MABEL,38,44,10.0,762.4,7624.0
2026032901064949,SOHL,89,6,10.0,725.4,7254.0
2026032901064948,SAIL,85,74,57.0,1337.1,76214.7
2026032901064947,SAIL,58,74,250.0,1338.0,334500.0
2026032901064946,SAIL,34,74,50.0,1338.0,66900.0
2026032901064945,SAIL,32,74,10.0,1340.0,13400.0
2026032901064944,SAIL,42,74,83.0,1340.0,111220.0
2026032901064943,HBL,56,45,300.0,221.3,66390.0
2026032901064942,SOHL,89,26,10.0,725.4,7254.0
2026032901064941,SOHL,89,58,10.0,725.4,7254.0
2026032901064940,JHAPA,94,72,10.0,1410.0,14100.0
2026032901064939,SOHL,89,59,10.0,725.4,7254.0
2026032901064938,SOHL,45,59,10.0,725.4,7254.0
2026032901064937,EBL,28,13,29.0,709.0,20561.0
2026032901064936,SARBTM,42,38,35.0,890.0,31150.0
2026032901064935,SARBTM,38,38,10.0,890.0,8900.0
2026032901064934,ADBL,52,52,20.0,324.2,6484.0
2026032901064933,ADBL,42,52,154.0,324.2,49926.799999999996
2026032901064932,LSL,58,42,1.0,230.0,230.0
2026032901064931,SOHL,45,16,10.0,725.4,7254.0
2026032901064930,SYPNL,29,14,10.0,1968.0,19680.0
2026032901064929,SOHL,21,52,10.0,725.5,7255.0
2026032901064928,SOHL,21,58,10.0,725.5,7255.0
2026032901064927,SOHL,21,7,10.0,725.5,7255.0
2026032901064926,SOHL,21,49,10.0,725.5,7255.0
2026032901064925,SOHL,57,96,10.0,725.5,7255.0
2026032901064924,NICA,6,45,413.0,393.8,162639.4
2026032901064923,NICA,45,45,195.0,393.9,76810.5
2026032901064922,NICA,49,45,392.0,394.0,154448.0
2026032901064921,SYPNL,77,14,10.0,1968.0,19680.0
2026032901064920,SYPNL,77,45,10.0,1967.0,19670.0
2026032901064919,NMIC,10,58,10.0,1310.8,13108.0
2026032901064918,HIDCLP,21,42,55.0,221.9,12204.5
2026032901064917,SOHL,57,25,10.0,725.5,7255.0
2026032901064916,SABBL,89,32,10.0,1635.0,16350.0
2026032901064915,SOHL,57,55,10.0,725.5,7255.0
2026032901064914,SOHL,62,46,10.0,726.0,7260.0
2026032901064913,SOHL,25,44,10.0,726.0,7260.0
2026032901064912,SOHL,25,58,10.0,726.0,7260.0
2026032901064911,SOHL,25,58,10.0,726.0,7260.0
2026032901064910,SOHL,25,49,10.0,726.0,7260.0
2026032901064909,SOHL,25,40,10.0,726.0,7260.0
2026032901064908,SOHL,57,39,10.0,725.5,7255.0
2026032901064907,SOHL,42,58,10.0,726.0,7260.0
2026032901064906,SOHL,57,44,10.0,725.5,7255.0
2026032901064905,NIMB,25,38,400.0,218.5,87400.0
2026032901064904,NIMB,25,85,195.0,218.5,42607.5
2026032901064903,SOHL,45,6,10.0,725.4,7254.0
2026032901064902,GBIME,57,57,1200.0,248.1,297720.0
2026032901064901,BANDIPUR,41,3,200.0,958.2,191640.0
2026032901064900,SAIL,42,57,10.0,1340.0,13400.0
2026032901064899,SOHL,45,68,10.0,725.4,7254.0
2026032901064898,SABBL,89,57,10.0,1635.0,16350.0
2026032901064897,SCB,14,58,78.0,666.0,51948.0
2026032901064896,HIMSTAR,52,34,60.0,990.0,59400.0
2026032901064895,SOHL,51,58,10.0,726.0,7260.0
2026032901064894,SOHL,45,49,10.0,725.4,7254.0
2026032901064893,SABBL,74,36,10.0,1635.1,16351.0
2026032901064892,SOHL,58,25,10.0,726.0,7260.0
2026032901064891,SOHL,58,58,10.0,726.0,7260.0
2026032901064890,SOHL,35,11,10.0,726.0,7260.0
2026032901064889,SOHL,35,29,10.0,726.0,7260.0
2026032901064888,KBL,36,1,190.0,235.7,44783.0
2026032901064887,KBL,94,1,10.0,235.7,2357.0
2026032901064886,SABBL,74,42,10.0,1635.1,16351.0
2026032901064885,SOHL,35,3,10.0,726.0,7260.0
2026032901064884,SOHL,35,51,10.0,726.0,7260.0
2026032901064883,SOHL,35,89,10.0,726.0,7260.0
2026032901064882,SOHL,35,80,10.0,726.0,7260.0
2026032901064881,NMIC,70,17,190.0,1311.0,249090.0
2026032901064880,LSL,67,26,1.0,225.5,225.5
2026032901064879,SOHL,35,49,10.0,726.0,7260.0
2026032901064878,DHEL,62,33,165.0,710.7,117265.50000000001
2026032901064877,DHEL,32,33,90.0,711.0,63990.0
2026032901064876,SOHL,35,59,10.0,726.0,7260.0
2026032901064875,SOHL,35,79,10.0,726.0,7260.0
2026032901064874,SOHL,35,34,10.0,726.0,7260.0
2026032901064873,SOHL,35,35,20.0,726.0,14520.0
2026032901064872,SOHL,35,45,10.0,726.0,7260.0
2026032901064871,HIMSTAR,48,34,90.0,989.0,89010.0
2026032901064870,HIMSTAR,58,34,10.0,989.0,9890.0
2026032901064869,SOHL,45,59,10.0,725.4,7254.0
2026032901064868,SOHL,52,59,10.0,725.5,7255.0
2026032901064867,SANIMA,22,84,38.0,360.0,13680.0
2026032901064866,SYPNL,77,16,145.0,1963.0,284635.0
2026032901064865,GBIME,34,34,104.0,248.0,25792.0
2026032901064864,PRVU,41,22,30.0,218.0,6540.0
2026032901064863,PRVU,41,45,1000.0,218.0,218000.0
2026032901064862,PRVU,41,58,490.0,218.0,106820.0
2026032901064861,PRVU,41,42,5000.0,218.0,1090000.0
2026032901064860,PRVU,41,11,100.0,218.0,21800.0
2026032901064859,PRVU,41,62,10.0,218.0,2180.0
2026032901064858,PRVU,41,74,960.0,218.0,209280.0
2026032901064857,SOHL,45,49,10.0,726.5,7265.0
2026032901064856,PRVU,58,74,30.0,218.0,6540.0
2026032901064855,SYPNL,77,14,10.0,1968.0,19680.0
2026032901064854,SYPNL,77,66,10.0,1967.0,19670.0
2026032901064853,SOHL,100,42,10.0,726.0,7260.0
2026032901064852,SOHL,100,16,10.0,726.0,7260.0
2026032901064851,SOHL,34,45,10.0,726.0,7260.0
2026032901064850,SOHL,58,58,10.0,726.0,7260.0
2026032901064849,SABBL,89,58,10.0,1635.0,16350.0
2026032901064848,SBL,6,45,1911.0,406.5,776821.5
2026032901064847,SBL,67,45,1000.0,406.6,406600.0
2026032901064846,SBL,29,45,100.0,406.6,40660.0
2026032901064845,SBL,33,45,1989.0,406.6,808727.4
2026032901064844,SOHL,77,42,10.0,726.0,7260.0
2026032901064843,RSML,92,49,10.0,2214.4,22144.0
2026032901064842,NIMB,59,58,50.0,218.4,10920.0
2026032901064841,SOHL,17,57,10.0,726.0,7260.0
2026032901064840,SOHL,49,6,10.0,726.5,7265.0
2026032905018742,NRN,62,14,465.0,1651.1,767761.5
2026032905018741,NRN,60,14,430.0,1651.2,710016.0
2026032905018740,NRN,33,14,105.0,1651.2,173376.0
2026032905018739,TAMOR,34,4,120.0,462.5,55500.0
2026032905018738,SHIVM,17,29,362.0,698.6,252893.2
2026032905018737,SHIVM,100,29,88.0,698.6,61476.8
2026032905018736,SHIVM,67,29,50.0,698.7,34935.0
2026032905018735,SHIVM,44,58,38.0,700.0,26600.0
2026032905018734,HATHY,35,45,110.0,940.0,103400.0
2026032905018733,RNLI,6,32,12.0,483.4,5800.799999999999
2026032905018732,HRL,42,38,1.0,861.4,861.4
2026032905018731,NIFRA,69,48,100.0,283.1,28310.000000000004
2026032905018730,NTC,49,38,2.0,900.0,1800.0
2026032905018729,MKHC,58,19,200.0,355.0,71000.0
2026032905018728,MKHC,21,19,66.0,355.0,23430.0
2026032905018727,SAHAS,38,58,3.0,617.7,1853.1000000000001
2026032905018726,SMJC,71,48,10.0,494.1,4941.0
2026032905018725,HRL,58,38,300.0,862.0,258600.0
2026032905018724,HRL,34,38,10.0,861.4,8614.0
2026032905018723,CKHL,84,38,15.0,705.0,10575.0
2026032905018722,CLI,39,39,50.0,484.8,24240.0
2026032905018721,RNLI,6,38,200.0,483.4,96680.0
2026032905018720,USHEC,22,58,10.0,511.0,5110.0
2026032905018719,NRN,25,6,86.0,1652.0,142072.0
2026032905018718,CLI,45,58,500.0,484.1,242050.0
2026032905018717,NTC,36,62,32.0,900.0,28800.0
2026032905018716,PPL,45,34,15.0,395.1,5926.5
2026032905018715,ILI,58,58,1.0,460.0,460.0
2026032905018714,ILI,58,58,12.0,460.0,5520.0
2026032905018713,ENL,58,39,50.0,950.0,47500.0
2026032905018712,ENL,4,39,100.0,951.3,95130.0
2026032905018711,ENL,44,39,50.0,952.0,47600.0
2026032905018710,ENL,22,39,15.0,955.0,14325.0
2026032905018709,RAWA,34,67,20.0,705.1,14102.0
2026032905018708,RAWA,57,67,200.0,705.2,141040.0
2026032905018707,HRL,34,37,221.0,861.4,190369.4
2026032905018706,HRL,32,37,179.0,861.5,154208.5
2026032905018705,HRL,67,37,10.0,861.6,8616.0
2026032905018704,MEL,42,35,10.0,293.1,2931.0
2026032905018703,PHCL,58,67,75.0,336.0,25200.0
2026032905018702,PHCL,58,67,1000.0,336.0,336000.0
2026032905018701,PHCL,16,67,100.0,336.0,33600.0
2026032905018700,PHCL,21,67,50.0,336.0,16800.0
2026032905018699,PHCL,58,67,275.0,336.0,92400.0
2026032905018698,PHCL,58,67,148.0,336.0,49728.0
2026032905018697,PHCL,62,67,1000.0,336.0,336000.0
2026032905018696,PHCL,58,67,10.0,336.0,3360.0
2026032905018695,PHCL,35,67,100.0,336.0,33600.0
2026032905018694,PHCL,3,67,40.0,336.0,13440.0
2026032905018693,PHCL,7,67,10.0,336.0,3360.0
2026032905018692,PHCL,19,67,100.0,336.0,33600.0
2026032905018691,PHCL,4,67,50.0,336.0,16800.0
2026032905018690,PHCL,6,67,100.0,336.1,33610.0
2026032905018689,PHCL,6,67,50.0,336.1,16805.0
2026032905018688,PHCL,6,67,50.0,336.1,16805.0
2026032905018687,PHCL,52,67,585.0,336.2,196677.0
2026032905018686,PHCL,6,67,20.0,336.3,6726.0
2026032905018685,PHCL,55,67,500.0,336.5,168250.0
2026032905018684,PHCL,17,67,30.0,336.5,10095.0
2026032905018683,PHCL,17,67,10.0,336.5,3365.0
2026032905018682,PHCL,3,67,200.0,336.6,67320.0
2026032905018681,PHCL,6,67,40.0,336.6,13464.0
2026032905018680,HATHY,57,38,27.0,938.0,25326.0
2026032905018679,SMHL,1,71,65.0,538.2,34983.0
2026032905018678,SMHL,58,71,55.0,538.5,29617.5
2026032905018677,SMHL,35,71,80.0,538.5,43080.0
2026032905018676,SHIVM,100,44,353.0,698.6,246605.80000000002
2026032905018675,BHL,57,40,100.0,240.7,24070.0
2026032905018674,SHIVM,100,34,30.0,698.6,20958.0
2026032905018673,NIFRA,41,59,30.0,283.9,8517.0
2026032905018672,NTC,5,38,6.0,902.0,5412.0
2026032905018671,NRN,25,50,14.0,1652.0,23128.0
2026032905018670,SHIVM,100,36,1000.0,698.6,698600.0
2026032905018669,HHL,80,59,10.0,370.0,3700.0
2026032905018668,SANVI,47,49,10.0,842.0,8420.0
2026032905018667,HRL,32,6,21.0,861.5,18091.5
2026032905018666,SGHC,48,39,530.0,436.7,231451.0
2026032905018665,SGHC,14,39,470.0,438.0,205860.0
2026032905018664,SAHAS,42,14,87.0,629.0,54723.0
2026032905018663,SAHAS,58,14,15.0,629.0,9435.0
2026032905018662,SAHAS,58,14,10.0,629.0,6290.0
2026032905018661,SAHAS,58,14,20.0,629.0,12580.0
2026032905018660,SAHAS,36,14,200.0,629.0,125800.0
2026032905018659,SAHAS,13,14,40.0,629.6,25184.0
2026032905018658,BHDC,58,63,123.0,491.2,60417.6
2026032905018657,BHDC,43,63,50.0,491.2,24560.0
2026032905018656,HRL,40,37,100.0,861.5,86150.0
2026032905018655,HRL,26,37,50.0,861.5,43075.0
2026032905018654,NRM,42,35,65.0,442.0,28730.0
2026032905018653,RNLI,6,58,12.0,483.4,5800.799999999999
2026032905018652,HIDCL,33,56,10.0,291.4,2914.0
2026032905018651,BHL,98,40,300.0,240.7,72210.0
2026032905018650,HRL,45,38,100.0,862.0,86200.0
2026032905018649,RNLI,6,3,140.0,483.4,67676.0
2026032905018648,MBJC,3,26,49.0,310.0,15190.0
2026032905018647,NSIF2,10,42,100.0,11.0,1100.0
2026032905018646,BHPL,11,13,25.0,583.9,14597.5
2026032905018645,TAMOR,34,8,196.0,462.5,90650.0
2026032905018644,SHIVM,44,25,500.0,699.9,349950.0
2026032905018643,SONA,21,49,10.0,472.0,4720.0
2026032905018642,USHL,6,52,10.0,718.0,7180.0
2026032905018641,RNLI,41,13,1.0,475.0,475.0
2026032905018640,MHL,49,58,90.0,543.5,48915.0
2026032905018639,MHL,58,58,20.0,543.5,10870.0
2026032905018638,BHL,58,40,460.0,240.7,110722.0
2026032905018637,HRL,38,38,10.0,862.0,8620.0
2026032905018636,HRL,34,38,50.0,862.0,43100.0
2026032905018635,HRL,11,38,30.0,862.0,25860.0
2026032905018634,SGHC,14,58,30.0,438.0,13140.0
2026032905018633,SGHC,42,58,40.0,438.0,17520.0
2026032905018632,SGHC,34,58,10.0,438.0,4380.0
2026032905018631,SGHC,6,58,100.0,439.0,43900.0
2026032905018630,SGHC,55,58,100.0,439.0,43900.0
2026032905018629,SGHC,52,58,50.0,439.1,21955.0
2026032905018628,NTC,39,62,54.0,900.0,48600.0
2026032905018627,NTC,39,74,46.0,900.0,41400.0
2026032905018626,RFPL,29,14,290.0,415.6,120524.0
2026032905018625,NYADI,32,38,100.0,435.2,43520.0
2026032905018624,MMF1,58,1,600.0,9.47,5682.0
2026032904022630,HURJA,49,26,20.0,289.9,5798.0
2026032904022629,UNLB,7,41,47.0,1811.0,85117.0
2026032904022628,NIL,56,42,101.0,658.0,66458.0
2026032904022627,PMHPL,39,58,108.0,383.0,41364.0
2026032904022626,SJCL,58,64,31.0,342.0,10602.0
2026032904022625,API,54,90,15.0,355.1,5326.5
2026032904022624,LEC,57,56,100.0,254.0,25400.0
2026032904022623,NICL,57,5,10.0,534.1,5341.0
2026032904022622,SJCL,58,45,69.0,342.0,23598.0
2026032904022621,NHPC,55,35,70.0,317.0,22190.0
2026032904022620,NHPC,55,69,3663.0,317.0,1161171.0
2026032904022619,GHL,40,49,133.0,266.6,35457.8
2026032904022618,RHPL,42,58,100.0,307.0,30700.0
2026032904022617,RHPL,42,58,100.0,307.0,30700.0
2026032904022616,RHPL,58,58,915.0,307.0,280905.0
2026032904022615,RHPL,3,58,200.0,307.1,61420.00000000001
2026032904022614,RHPL,41,58,80.0,307.1,24568.0
2026032904022613,RHPL,14,58,150.0,308.0,46200.0
2026032904022612,AHPC,45,10,100.0,308.0,30800.0
2026032904022611,AHPC,45,56,980.0,308.0,301840.0
2026032904022610,HDHPC,58,44,100.0,244.8,24480.0
2026032904022609,RHPL,14,39,40.0,308.0,12320.0
2026032904022608,RHPL,14,25,500.0,308.0,154000.0
2026032904022607,RHPL,14,91,310.0,308.0,95480.0
2026032904022606,API,54,3,1192.0,355.1,423279.2
2026032904022605,API,75,3,77.0,355.1,27342.7
2026032904022604,API,34,3,400.0,355.1,142040.0
2026032904022603,API,58,3,50.0,355.2,17760.0
2026032904022602,API,77,3,10.0,355.2,3552.0
2026032904022601,API,34,3,300.0,355.2,106560.0
2026032904022600,API,29,3,20.0,355.4,7108.0
2026032904022599,API,33,3,15.0,355.4,5331.0
2026032904022598,API,21,3,130.0,355.5,46215.0
2026032904022597,API,18,3,100.0,355.5,35550.0
2026032904022596,API,51,3,50.0,355.5,17775.0
2026032904022595,API,41,3,818.0,355.5,290799.0
2026032904022594,API,42,3,300.0,356.0,106800.0
2026032904022593,API,49,3,100.0,356.0,35600.0
2026032904022592,API,32,3,38.0,356.0,13528.0
2026032904022591,SHEL,21,49,15.0,338.3,5074.5
2026032904022590,PMHPL,58,58,12.0,383.0,4596.0
2026032904022589,PMHPL,94,58,50.0,383.0,19150.0
2026032904022588,UNLB,28,22,20.0,1810.0,36200.0
2026032904022587,AKJCL,50,3,50.0,408.8,20440.0
2026032904022586,UNLB,16,41,10.0,1811.0,18110.0
2026032904022585,CHCL,42,50,192.0,501.9,96364.79999999999
2026032904022584,SHPC,52,57,20.0,555.7,11114.0
2026032904022583,SHPC,52,57,15.0,555.9,8338.5
2026032904022582,AKPL,45,50,62.0,296.0,18352.0
2026032904022581,AKPL,49,50,100.0,296.0,29600.0
2026032904022580,AKPL,45,50,400.0,296.0,118400.0
2026032904022579,CHL,38,26,63.0,312.2,19668.6
2026032904022578,KKHC,49,58,20.0,286.8,5736.0
2026032904022577,BARUN,44,58,13.0,372.4,4841.2
2026032904022576,UPPER,35,45,1000.0,226.3,226300.0
2026032904022575,UPPER,32,45,178.0,226.3,40281.4
2026032904022574,UPPER,48,45,500.0,226.4,113200.0
2026032904022573,KPCL,50,58,120.0,531.4,63768.0
2026032904022572,KPCL,58,58,130.0,531.5,69095.0
2026032904022571,KPCL,41,58,100.0,532.0,53200.0
2026032904022570,KPCL,11,58,150.0,532.0,79800.0
2026032904022569,AHPC,8,56,1000.0,308.0,308000.0
2026032904022568,CYCL,22,38,80.0,1643.0,131440.0
2026032904022567,LEC,57,44,880.0,254.0,223520.0
2026032904022566,SJCL,58,45,100.0,342.0,34200.0
2026032904022565,AKPL,45,45,50.0,296.0,14800.0
2026032904022564,NIL,56,17,20.0,658.0,13160.0
2026032904022563,HDHPC,60,35,313.0,244.0,76372.0
2026032904022562,HDHPC,14,35,800.0,244.0,195200.0
2026032904022561,HDHPC,11,35,300.0,244.0,73200.0
2026032904022560,HDHPC,49,35,1234.0,244.0,301096.0
2026032904022559,HDHPC,16,35,38.0,244.0,9272.0
2026032904022558,HDHPC,6,35,1000.0,244.0,244000.0
2026032904022557,HDHPC,25,35,300.0,244.0,73200.0
2026032904022556,HDHPC,34,35,200.0,244.0,48800.0
2026032904022555,HDHPC,58,35,815.0,244.0,198860.0
2026032904022554,AKPL,49,38,100.0,296.9,29689.999999999996
2026032904022553,AKPL,49,22,100.0,296.8,29680.0
2026032904022552,AKPL,49,50,100.0,296.5,29650.0
2026032904022551,DHPL,14,38,40.0,333.5,13340.0
2026032904022550,MEN,50,25,40.0,615.0,24600.0
2026032904022549,UPPER,32,38,100.0,226.3,22630.0
2026032904022548,SHL,58,43,20.0,515.0,10300.0
2026032904022547,SJCL,58,45,100.0,342.0,34200.0
2026032904022546,PMHPL,94,58,250.0,383.0,95750.0
2026032904022545,PMHPL,41,58,500.0,383.0,191500.0
2026032904022544,PMHPL,21,58,50.0,384.0,19200.0
2026032904022543,GHL,49,49,20.0,266.6,5332.0
2026032904022542,API,32,29,12.0,356.0,4272.0
2026032904022541,CHCL,6,58,50.0,501.5,25075.0
2026032904022540,AHPC,58,53,11.0,307.5,3382.5
2026032904022539,AKPL,45,63,430.0,296.0,127280.0
2026032904022538,BPCL,68,26,16.0,737.2,11795.2
2026032904022537,BPCL,52,26,15.0,737.3,11059.5
2026032904022536,BPCL,59,26,100.0,738.0,73800.0
2026032904022535,BPCL,54,26,200.0,738.0,147600.0
2026032904022534,BPCL,29,26,200.0,738.0,147600.0
2026032904022533,BPCL,54,26,100.0,738.0,73800.0
2026032904022532,BPCL,17,26,25.0,739.0,18475.0
2026032904022531,BPCL,46,26,100.0,739.0,73900.0
2026032904022530,BPCL,54,26,100.0,739.0,73900.0
2026032904022529,BPCL,58,26,50.0,740.0,37000.0
2026032904022528,BPCL,17,26,94.0,740.0,69560.0
2026032904022527,CGH,40,74,288.0,864.3,248918.4
2026032904022526,HDHPC,48,44,100.0,244.8,24480.0
2026032904022525,LEC,89,44,1000.0,254.0,254000.0
2026032904022524,HDHPC,58,34,500.0,244.0,122000.0
2026032904022523,RIDI,57,55,20.0,379.0,7580.0
2026032904022522,HPPL,44,67,10.0,404.0,4040.0
2026032904022521,SJCL,58,45,100.0,342.0,34200.0
2026032904022520,API,32,57,50.0,356.0,17800.0
2026032904022519,UPCL,48,16,50.0,414.0,20700.0
2026032904022518,IGI,8,58,220.0,472.1,103862.0
2026032904022517,LEC,49,4,100.0,253.2,25320.0
2026032904022516,LEC,56,4,350.0,253.2,88620.0
2026032904022515,GHL,50,45,416.0,266.1,110697.6
2026032904022514,UNLB,59,41,100.0,1811.0,181100.0
2026032904022513,UNLB,38,41,50.0,1811.0,90550.0
2026032903008954,SFCL,16,35,467.0,421.0,196607.0
2026032903008953,FMDBL,101,45,200.0,862.3,172460.0
2026032903008952,KSBBL,45,45,236.0,496.0,117056.0
2026032903008951,MNBBL,58,85,40.0,391.0,15640.0
2026032903008950,NABBC,42,64,50.0,1438.7,71935.0
2026032903008949,NABBC,66,64,10.0,1438.7,14387.0
2026032903008948,CBBL,3,17,213.0,946.1,201519.30000000002
2026032903008947,CBBL,3,60,37.0,946.0,35002.0
2026032903008946,MNBBL,21,85,55.0,391.0,21505.0
2026032903008945,NUBL,40,74,10.0,715.2,7152.0
2026032903008944,HLI,59,38,80.0,386.0,30880.0
2026032903008943,CFCL,58,38,24.0,549.0,13176.0
2026032903008942,NLIC,22,4,477.0,812.2,387419.4
2026032903008941,NLIC,25,4,23.0,812.3,18682.899999999998
2026032903008940,MNBBL,25,46,1.0,385.0,385.0
2026032903008939,MLBL,32,58,100.0,390.0,39000.0
2026032903008938,SWBBL,59,26,420.0,775.0,325500.0
2026032903008937,ILBS,74,38,150.0,1014.0,152100.0
2026032903008936,HLI,59,16,20.0,386.0,7720.0
2026032903008935,VLBS,57,58,10.0,802.0,8020.0
2026032903008934,RLFL,57,78,150.0,479.0,71850.0
2026032903008933,RLFL,57,59,50.0,479.0,23950.0
2026032903008932,JBBL,58,49,80.0,373.0,29840.0
2026032903008931,NUBL,45,74,13.0,715.2,9297.6
2026032903008930,PMLI,57,34,13.0,500.0,6500.0
2026032903008929,SWMF,57,45,143.0,707.0,101101.0
2026032903008928,SWMF,14,45,387.0,707.1,273647.7
2026032903008927,MLBL,32,85,250.0,390.0,97500.0
2026032903008926,SINDU,19,10,25.0,818.0,20450.0
2026032903008925,SAPDBL,77,4,40.0,935.0,37400.0
2026032903008924,JBBL,42,20,420.0,374.0,157080.0
2026032903008923,HLI,59,33,200.0,386.0,77200.0
2026032903008922,KSBBL,74,58,150.0,495.9,74385.0
2026032903008921,VLBS,57,18,10.0,802.0,8020.0
2026032903008920,KSBBL,74,5,10.0,495.9,4959.0
2026032903008919,SINDU,19,49,20.0,818.0,16360.0
2026032901064839,SOHL,58,6,10.0,726.0,7260.0
2026032901064838,MBL,68,75,270.0,262.0,70740.0
2026032901064837,SOHL,58,58,10.0,726.0,7260.0
2026032901064836,SOHL,58,77,10.0,726.0,7260.0
2026032901064835,SANIMA,32,84,450.0,360.0,162000.0
2026032901064834,SANIMA,32,40,50.0,359.9,17995.0
2026032901064833,SOHL,58,26,10.0,726.0,7260.0
2026032901064832,SOHL,58,46,10.0,726.0,7260.0
2026032901064831,SOHL,1,58,10.0,726.5,7265.0
2026032901064830,SOHL,1,58,10.0,726.5,7265.0
2026032901064829,SOHL,58,19,10.0,726.0,7260.0
2026032901064828,SOHL,58,42,10.0,726.0,7260.0
2026032901064827,HIDCLP,38,101,165.0,221.2,36498.0
2026032901064826,SOHL,58,44,10.0,726.0,7260.0
2026032901064825,NWCL,41,58,50.0,885.0,44250.0
2026032901064824,NWCL,45,58,35.0,885.0,30975.0
2026032901064823,SOHL,58,21,10.0,726.0,7260.0
2026032901064822,SOHL,58,13,10.0,726.0,7260.0
2026032901064821,SOHL,58,32,10.0,726.0,7260.0
2026032901064820,H8020,6,44,100.0,11.79,1179.0
2026032901064819,SOHL,58,45,10.0,726.0,7260.0
2026032901064818,SOHL,58,58,10.0,726.0,7260.0
2026032901064817,SOHL,58,68,10.0,726.0,7260.0
2026032901064816,SOHL,58,14,10.0,726.3,7263.0
2026032901064815,SOHL,58,49,10.0,726.0,7260.0
2026032901064814,SOHL,58,19,10.0,726.0,7260.0
2026032901064813,SOHL,58,29,10.0,726.0,7260.0
2026032901064812,DHEL,32,49,10.0,711.0,7110.0
2026032901064811,SABBL,89,49,10.0,1635.0,16350.0
2026032901064810,JHAPA,56,72,200.0,1410.0,282000.0
2026032901064809,SOHL,58,58,10.0,726.0,7260.0
2026032901064808,BHCL,42,32,10.0,601.0,6010.0
2026032901064807,SOHL,58,55,10.0,726.0,7260.0
2026032901064806,GMLI,58,22,10.0,1734.0,17340.0
2026032901064805,SOHL,58,58,10.0,726.0,7260.0
2026032901064804,SOHL,58,58,10.0,726.0,7260.0
2026032901064803,HBL,56,58,10.0,221.3,2213.0
2026032901064802,SOHL,58,49,10.0,726.5,7265.0
2026032901064801,NIMB,59,53,200.0,218.4,43680.0
2026032901064800,SNLI,13,96,1.0,474.3,474.3
2026032901064799,SOHL,58,34,10.0,726.0,7260.0
2026032901064798,SOHL,58,58,10.0,726.0,7260.0
2026032901064797,SOHL,58,38,10.0,726.0,7260.0
2026032901064796,SYPNL,77,74,10.0,1963.0,19630.0
2026032901064795,SYPNL,77,14,10.0,1968.0,19680.0
2026032901064794,SYPNL,77,49,10.0,1967.0,19670.0
2026032901064793,BANDIPUR,49,60,90.0,958.0,86220.0
2026032901064792,BANDIPUR,43,60,52.0,958.0,49816.0
2026032901064791,HBL,56,38,10.0,221.3,2213.0
2026032901064790,SOHL,58,7,10.0,726.0,7260.0
2026032901064789,SOHL,58,96,10.0,726.0,7260.0
2026032901064788,NMIC,70,6,10.0,1311.0,13110.0
2026032901064787,SOHL,58,39,10.0,726.0,7260.0
2026032901064786,SOHL,58,34,10.0,726.0,7260.0
2026032901064785,SOHL,58,45,10.0,726.0,7260.0
2026032901064784,SOHL,58,17,10.0,726.0,7260.0
2026032901064783,SOHL,58,58,10.0,726.0,7260.0
2026032901064782,SOHL,58,85,10.0,726.0,7260.0
2026032901064781,SOHL,58,58,10.0,726.0,7260.0
2026032901064780,SOHL,58,58,10.0,726.0,7260.0
2026032901064779,SOHL,58,38,10.0,726.0,7260.0
2026032901064778,LSL,67,3,2.0,231.0,462.0
2026032901064777,SOHL,58,16,10.0,726.0,7260.0
2026032901064776,OMPL,54,29,10.0,1344.0,13440.0
2026032901064775,SOHL,58,6,10.0,726.0,7260.0
2026032901064774,SOHL,58,35,10.0,726.0,7260.0
2026032901064773,SOHL,58,46,10.0,726.0,7260.0
2026032901064772,BANDIPUR,43,17,98.0,958.0,93884.0
2026032901064771,BANDIPUR,17,17,12.0,958.1,11497.2
2026032901064770,SAIL,42,41,407.0,1340.0,545380.0
2026032901064769,SAIL,42,41,500.0,1340.0,670000.0
2026032901064768,SAIL,49,41,10.0,1340.0,13400.0
2026032901064767,SAIL,47,41,50.0,1340.0,67000.0
2026032901064766,SAIL,29,41,200.0,1340.0,268000.0
2026032901064765,SAIL,34,41,50.0,1340.0,67000.0
